transaction_id,transaction_date,type,item_id,qty,uom,from_location,to_location,reference,lot_number,user_id,unit_cost
IT-000163,2025-12-05,PO Receipt,P-10056,313,RL,RECEIVING,C-35-5,PO-31068,L251205-953,E080,24.6
IT-000845,2025-12-05,SO Issue,A-20003,-1,EA,D-27-4,SHIPPING,SO-26097,,E104,2450.66
IT-000995,2025-12-05,SO Issue,A-20114,-1,EA,D-37-4,SHIPPING,SO-26153,,E105,244.69
IT-001694,2025-12-05,SO Issue,A-20036,-5,EA,B-35-4,SHIPPING,SO-26413,,E103,2945.65
IT-000149,2025-12-06,PO Receipt,P-20085,198,EA,RECEIVING,A-24-4,PO-31064,L251206-474,E083,1.16
IT-001366,2025-12-06,SO Issue,A-20073,-5,EA,C-37-5,SHIPPING,SO-26281,,E103,496.53000000000003
IT-001367,2025-12-06,SO Issue,A-20073,-5,EA,D-27-4,SHIPPING,SO-26281,,E080,496.53000000000003
IT-001313,2025-12-07,SO Issue,A-20070,-1,EA,F-25-5,SHIPPING,SO-26262,,E082,1739.22
IT-001633,2025-12-07,SO Issue,A-20101,-3,EA,F-24-3,SHIPPING,SO-26392,,E103,2382.4
IT-001634,2025-12-07,SO Issue,A-20082,-3,EA,E-17-4,SHIPPING,SO-26392,,E082,841.44
IT-000587,2025-12-08,SO Issue,A-20013,-1,EA,A-23-2,SHIPPING,SO-26006,,E083,162.20000000000002
IT-000736,2025-12-08,SO Issue,A-20063,-2,EA,A-03-3,SHIPPING,SO-26060,,E077,1372.91
IT-000918,2025-12-08,SO Issue,A-20072,-1,EA,F-01-5,SHIPPING,SO-26124,,E076,402.48
IT-001011,2025-12-08,SO Issue,A-20101,-2,EA,A-13-3,SHIPPING,SO-26160,,E105,2382.4
IT-001029,2025-12-08,SO Issue,A-20107,-2,EA,E-17-4,SHIPPING,SO-26167,,E106,2631.9500000000003
IT-001100,2025-12-08,SO Issue,A-20030,-5,EA,D-28-1,SHIPPING,SO-26188,,E105,176.98
IT-000381,2025-12-09,PO Receipt,P-20111,500,EA,RECEIVING,F-28-5,PO-31175,L251209-461,E099,23.71
IT-000382,2025-12-09,PO Receipt,P-20060,123,EA,RECEIVING,D-28-3,PO-31175,L251209-898,E083,26.88
IT-000846,2025-12-09,SO Issue,A-20087,-1,EA,C-11-2,SHIPPING,SO-26097,,E077,333.06
IT-001099,2025-12-09,SO Issue,A-20053,-5,EA,A-25-4,SHIPPING,SO-26188,,E080,695.65
IT-001201,2025-12-09,SO Issue,A-20033,-2,EA,C-30-1,SHIPPING,SO-26222,,E083,328.62
IT-001248,2025-12-09,SO Issue,A-20077,-3,EA,C-40-2,SHIPPING,SO-26236,,E104,869.98
IT-001322,2025-12-09,SO Issue,A-20058,-5,EA,E-02-5,SHIPPING,SO-26267,,E080,254.75
IT-000657,2025-12-10,SO Issue,A-20058,-1,EA,C-37-5,SHIPPING,SO-26031,,E101,254.75
IT-001729,2025-12-10,Scrap,A-20070,-8,EA,B-19-4,E-03-3,Bin move,,E099,1739.22
IT-000615,2025-12-11,SO Issue,A-20097,-1,EA,B-22-4,SHIPPING,SO-26017,,E077,246.81
IT-000843,2025-12-11,SO Issue,A-20082,-3,EA,B-11-3,SHIPPING,SO-26097,,E082,841.44
IT-001128,2025-12-11,SO Issue,A-20101,-2,EA,C-28-4,SHIPPING,SO-26198,,E102,2382.4
IT-001231,2025-12-11,SO Issue,A-20077,-1,EA,E-11-4,SHIPPING,SO-26231,,E078,869.98
IT-001316,2025-12-11,SO Issue,A-20076,-1,EA,E-03-1,SHIPPING,SO-26262,,E079,721.1800000000001
IT-000048,2025-12-12,PO Receipt,P-10035,193,EA,RECEIVING,A-07-1,PO-31021,L251212-162,E099,21.4
IT-001336,2025-12-12,SO Issue,A-20101,-1,EA,B-12-1,SHIPPING,SO-26272,,E102,2382.4
IT-001635,2025-12-12,SO Issue,A-20078,-1,EA,E-28-3,SHIPPING,SO-26392,,E105,704.75
IT-000617,2025-12-13,SO Issue,A-20043,-1,EA,A-04-3,SHIPPING,SO-26017,,E076,1336.88
IT-001122,2025-12-13,SO Issue,A-20090,-5,EA,D-32-3,SHIPPING,SO-26197,,E102,821.3000000000001
IT-001151,2025-12-13,SO Issue,A-20002,-1,EA,D-06-5,SHIPPING,SO-26206,,E104,1931.15
IT-001165,2025-12-13,SO Issue,A-20061,-1,EA,F-18-5,SHIPPING,SO-26212,,E080,175.52
IT-001213,2025-12-13,SO Issue,A-20036,-1,EA,F-08-5,SHIPPING,SO-26225,,E077,2945.65
IT-000586,2025-12-14,SO Issue,A-20072,-3,EA,C-33-3,SHIPPING,SO-26006,,E100,402.48
IT-001315,2025-12-14,SO Issue,A-20053,-2,EA,D-28-1,SHIPPING,SO-26262,,E081,695.65
IT-001109,2025-12-15,SO Issue,A-20040,-5,EA,E-22-5,SHIPPING,SO-26192,,E100,210.93
IT-001153,2025-12-15,SO Issue,A-20034,-1,EA,F-07-2,SHIPPING,SO-26206,,E083,111.33
IT-001234,2025-12-15,SO Issue,A-20065,-3,EA,B-12-1,SHIPPING,SO-26231,,E103,798.0
IT-000589,2025-12-16,SO Issue,A-20002,-1,EA,E-31-2,SHIPPING,SO-26006,,E078,1931.15
IT-000842,2025-12-16,SO Issue,A-20022,-1,EA,A-23-2,SHIPPING,SO-26097,,E101,155.41
IT-001203,2025-12-16,SO Issue,A-20065,-1,EA,E-28-3,SHIPPING,SO-26222,,E101,798.0
IT-001245,2025-12-16,SO Issue,A-20031,-1,EA,C-25-2,SHIPPING,SO-26235,,E100,128.84
IT-001326,2025-12-16,SO Issue,A-20090,-2,EA,C-36-5,SHIPPING,SO-26267,,E099,821.3000000000001
IT-001338,2025-12-16,SO Issue,A-20022,-3,EA,B-07-2,SHIPPING,SO-26272,,E103,155.41
IT-000477,2025-12-17,PO Receipt,P-10021,250,EA,RECEIVING,D-03-1,PO-31216,L251217-757,E082,14.2
IT-000478,2025-12-17,PO Receipt,P-20074,163,EA,RECEIVING,A-22-5,PO-31216,L251217-877,E106,19.76
IT-000511,2025-12-17,PO Receipt,P-20024,103,EA,RECEIVING,E-38-2,PO-31234,L251217-891,E104,0.38
IT-000728,2025-12-17,SO Issue,A-20020,-5,EA,F-08-5,SHIPPING,SO-26056,,E081,316.62
IT-000871,2025-12-17,SO Issue,A-20090,-5,EA,B-29-5,SHIPPING,SO-26107,,E101,821.3000000000001
IT-001126,2025-12-17,SO Issue,A-20002,-1,EA,A-02-4,SHIPPING,SO-26198,,E076,1931.15
IT-000235,2025-12-18,PO Receipt,P-20067,146,EA,RECEIVING,E-20-2,PO-31106,L251218-579,E083,20.51
IT-001115,2025-12-18,SO Issue,A-20040,-1,EA,E-02-5,SHIPPING,SO-26195,,E106,210.93
IT-001166,2025-12-18,SO Issue,A-20082,-5,EA,A-05-2,SHIPPING,SO-26212,,E102,841.44
IT-001238,2025-12-18,SO Issue,A-20034,-1,EA,A-04-3,SHIPPING,SO-26232,,E083,111.33
IT-001246,2025-12-18,SO Issue,A-20061,-3,EA,D-23-3,SHIPPING,SO-26236,,E081,175.52
IT-000585,2025-12-19,SO Issue,A-20063,-3,EA,C-01-4,SHIPPING,SO-26006,,E081,1372.91
IT-001459,2025-12-19,SO Issue,A-20078,-5,EA,B-15-5,SHIPPING,SO-26316,,E080,704.75
IT-000346,2025-12-20,PO Receipt,P-20035,500,EA,RECEIVING,F-09-5,PO-31157,L251220-508,E106,12.200000000000001
IT-000774,2025-12-20,SO Issue,A-20040,-1,EA,E-03-1,SHIPPING,SO-26073,,E104,210.93
IT-001337,2025-12-20,SO Issue,A-20092,-1,EA,B-22-3,SHIPPING,SO-26272,,E102,1915.78
IT-000588,2025-12-21,SO Issue,A-20033,-3,EA,D-32-1,SHIPPING,SO-26006,,E102,328.62
IT-000616,2025-12-21,SO Issue,A-20022,-1,EA,F-08-5,SHIPPING,SO-26017,,E104,155.41
IT-000931,2025-12-21,SO Issue,A-20034,-2,EA,A-13-3,SHIPPING,SO-26130,,E077,111.33
IT-001324,2025-12-21,SO Issue,A-20053,-1,EA,F-06-1,SHIPPING,SO-26267,,E082,695.65
IT-001341,2025-12-21,SO Issue,A-20043,-5,EA,C-40-3,SHIPPING,SO-26273,,E101,1336.88
IT-001737,2025-12-21,Transfer,P-10084,9,BX,E-40-4,C-28-4,Damage,,E106,38.4
IT-000996,2025-12-22,SO Issue,A-20002,-3,EA,C-36-5,SHIPPING,SO-26153,,E101,1931.15
IT-001291,2025-12-22,SO Issue,A-20070,-2,EA,A-02-4,SHIPPING,SO-26253,,E099,1739.22
IT-001314,2025-12-22,SO Issue,A-20101,-5,EA,E-31-2,SHIPPING,SO-26262,,E105,2382.4
IT-000517,2025-12-23,PO Receipt,P-20099,250,EA,RECEIVING,F-05-3,PO-31237,L251223-638,E077,0.77
IT-000518,2025-12-23,PO Receipt,P-20099,19,EA,RECEIVING,D-01-3,PO-31237,L251223-216,E080,0.77
IT-000786,2025-12-23,SO Issue,A-20114,-1,EA,A-25-4,SHIPPING,SO-26077,,E102,244.69
IT-000891,2025-12-23,SO Issue,A-20039,-3,EA,D-22-2,SHIPPING,SO-26114,,E103,415.87
IT-001232,2025-12-23,SO Issue,A-20077,-1,EA,B-35-4,SHIPPING,SO-26231,,E082,869.98
IT-001292,2025-12-23,SO Issue,A-20090,-1,EA,A-24-3,SHIPPING,SO-26253,,E079,821.3000000000001
IT-000598,2025-12-24,SO Issue,A-20114,-2,EA,D-14-3,SHIPPING,SO-26010,,E079,244.69
IT-000661,2025-12-24,SO Issue,A-20114,-5,EA,D-20-3,SHIPPING,SO-26032,,E079,244.69
IT-000994,2025-12-24,SO Issue,A-20076,-1,EA,C-40-3,SHIPPING,SO-26153,,E078,721.1800000000001
IT-001215,2025-12-24,SO Issue,A-20101,-2,EA,D-23-3,SHIPPING,SO-26225,,E101,2382.4
IT-000844,2025-12-25,SO Issue,A-20114,-5,EA,A-08-1,SHIPPING,SO-26097,,E078,244.69
IT-001030,2025-12-25,SO Issue,A-20039,-2,EA,A-21-2,SHIPPING,SO-26167,,E081,415.87
IT-001098,2025-12-25,SO Issue,A-20038,-1,EA,D-12-2,SHIPPING,SO-26188,,E082,1997.97
IT-001235,2025-12-25,SO Issue,A-20114,-5,EA,C-40-2,SHIPPING,SO-26231,,E081,244.69
IT-001528,2025-12-25,SO Issue,A-20076,-2,EA,D-14-3,SHIPPING,SO-26345,,E105,721.1800000000001
IT-000124,2025-12-26,PO Receipt,P-10049,168,BX,RECEIVING,B-05-1,PO-31051,L251226-707,E078,9.85
IT-000125,2025-12-26,PO Receipt,P-10070,165,EA,RECEIVING,A-13-5,PO-31051,L251226-789,E105,3.15
IT-000126,2025-12-26,PO Receipt,P-10049,168,BX,RECEIVING,D-05-4,PO-31051,L251226-139,E101,9.85
IT-000127,2025-12-26,PO Receipt,P-10049,168,BX,RECEIVING,D-36-4,PO-31051,L251226-269,E078,9.85
IT-000490,2025-12-26,PO Receipt,P-10063,243,BD,RECEIVING,B-25-4,PO-31224,L251226-476,E101,31.0
IT-000491,2025-12-26,PO Receipt,P-20029,25,EA,RECEIVING,D-40-5,PO-31224,L251226-646,E083,0.71
IT-000492,2025-12-26,PO Receipt,P-20099,500,EA,RECEIVING,D-17-3,PO-31224,L251226-343,E106,0.77
IT-000493,2025-12-26,PO Receipt,P-20024,25,EA,RECEIVING,C-39-2,PO-31224,L251226-908,E104,0.38
IT-000685,2025-12-26,SO Issue,A-20078,-5,EA,D-06-5,SHIPPING,SO-26041,,E106,704.75
IT-000973,2025-12-26,SO Issue,A-20040,-1,EA,A-15-3,SHIPPING,SO-26145,,E104,210.93
IT-000993,2025-12-26,SO Issue,A-20031,-2,EA,C-17-5,SHIPPING,SO-26153,,E106,128.84
IT-001424,2025-12-26,SO Issue,A-20003,-2,EA,D-13-4,SHIPPING,SO-26304,,E104,2450.66
IT-000683,2025-12-27,SO Issue,A-20020,-2,EA,B-22-4,SHIPPING,SO-26041,,E079,316.62
IT-000686,2025-12-27,SO Issue,A-20073,-3,EA,E-39-3,SHIPPING,SO-26041,,E102,496.53000000000003
IT-000971,2025-12-27,SO Issue,A-20110,-2,EA,D-32-1,SHIPPING,SO-26145,,E102,2979.18
IT-000138,2025-12-28,PO Receipt,P-20014,52,EA,RECEIVING,D-17-4,PO-31057,L251228-381,E076,20.71
IT-000659,2025-12-28,SO Issue,A-20038,-5,EA,B-35-3,SHIPPING,SO-26032,,E083,1997.97
IT-000684,2025-12-28,SO Issue,A-20063,-2,EA,C-05-2,SHIPPING,SO-26041,,E081,1372.91
IT-000687,2025-12-28,SO Issue,A-20039,-2,EA,B-06-4,SHIPPING,SO-26042,,E100,415.87
IT-000773,2025-12-28,SO Issue,A-20013,-1,EA,A-25-1,SHIPPING,SO-26073,,E104,162.20000000000002
IT-001274,2025-12-28,SO Issue,A-20020,-1,EA,A-22-4,SHIPPING,SO-26248,,E076,316.62
IT-000681,2025-12-29,SO Issue,A-20002,-2,EA,D-22-2,SHIPPING,SO-26039,,E100,1931.15
IT-000892,2025-12-29,SO Issue,A-20033,-1,EA,D-23-2,SHIPPING,SO-26114,,E079,328.62
IT-000972,2025-12-29,SO Issue,A-20073,-3,EA,C-11-2,SHIPPING,SO-26145,,E106,496.53000000000003
IT-001275,2025-12-29,SO Issue,A-20061,-1,EA,B-13-3,SHIPPING,SO-26248,,E101,175.52
IT-001525,2025-12-29,SO Issue,A-20076,-5,EA,B-34-1,SHIPPING,SO-26345,,E102,721.1800000000001
IT-001622,2025-12-29,SO Issue,A-20101,-1,EA,F-01-5,SHIPPING,SO-26386,,E076,2382.4
IT-000064,2025-12-30,PO Receipt,P-20091,10,EA,RECEIVING,A-19-3,PO-31028,L251230-226,E081,12.05
IT-000065,2025-12-30,PO Receipt,P-20014,52,EA,RECEIVING,D-12-4,PO-31028,L251230-645,E080,20.71
IT-000066,2025-12-30,PO Receipt,P-20006,112,EA,RECEIVING,E-02-2,PO-31028,L251230-899,E105,0.2
IT-000067,2025-12-30,PO Receipt,P-20006,50,EA,RECEIVING,A-31-3,PO-31028,L251230-266,E099,0.2
IT-000597,2025-12-30,SO Issue,A-20073,-5,EA,F-06-1,SHIPPING,SO-26010,,E081,496.53000000000003
IT-000618,2025-12-30,SO Issue,A-20114,-3,EA,B-22-4,SHIPPING,SO-26017,,E077,244.69
IT-000689,2025-12-30,SO Issue,A-20040,-2,EA,D-23-3,SHIPPING,SO-26042,,E080,210.93
IT-000690,2025-12-30,SO Issue,A-20058,-1,EA,D-31-2,SHIPPING,SO-26042,,E103,254.75
IT-000785,2025-12-30,SO Issue,A-20038,-1,EA,D-19-4,SHIPPING,SO-26077,,E106,1997.97
IT-001239,2025-12-30,SO Issue,A-20092,-3,EA,E-17-4,SHIPPING,SO-26232,,E083,1915.78
IT-001277,2025-12-30,SO Issue,A-20043,-1,EA,A-02-2,SHIPPING,SO-26248,,E100,1336.88
IT-001524,2025-12-30,SO Issue,A-20002,-5,EA,C-11-2,SHIPPING,SO-26345,,E082,1931.15
IT-001736,2025-12-30,Transfer,A-20063,0,EA,A-31-3,F-35-5,Bin move,,E106,1372.91
IT-000680,2025-12-31,SO Issue,A-20038,-3,EA,F-07-2,SHIPPING,SO-26039,,E104,1997.97
IT-000413,2026-01-01,PO Receipt,P-20088,46,EA,RECEIVING,C-16-1,PO-31191,L260101-553,E079,12.5
IT-000414,2026-01-01,PO Receipt,P-20088,46,EA,RECEIVING,B-27-1,PO-31191,L260101-306,E083,12.5
IT-000415,2026-01-01,PO Receipt,P-20088,10,EA,RECEIVING,D-26-1,PO-31191,L260101-131,E103,12.5
IT-000500,2026-01-01,PO Receipt,P-20032,500,EA,RECEIVING,F-11-2,PO-31229,L260101-202,E079,48.19
IT-000501,2026-01-01,PO Receipt,P-20018,25,EA,RECEIVING,A-29-1,PO-31229,L260101-483,E076,25.87
IT-000502,2026-01-01,PO Receipt,P-20018,27,EA,RECEIVING,F-27-2,PO-31229,L260101-886,E080,25.87
IT-000503,2026-01-01,PO Receipt,P-20032,189,EA,RECEIVING,A-13-5,PO-31229,L260101-631,E102,48.19
IT-000775,2026-01-01,SO Issue,A-20002,-3,EA,F-25-5,SHIPPING,SO-26073,,E104,1931.15
IT-001167,2026-01-01,SO Issue,A-20063,-5,EA,F-26-1,SHIPPING,SO-26212,,E101,1372.91
IT-000777,2026-01-02,SO Issue,A-20040,-2,EA,D-21-5,SHIPPING,SO-26073,,E081,210.93
IT-001116,2026-01-02,SO Issue,A-20076,-1,EA,F-06-1,SHIPPING,SO-26195,,E079,721.1800000000001
IT-001178,2026-01-02,SO Issue,A-20039,-5,EA,A-19-3,SHIPPING,SO-26216,,E103,415.87
IT-001214,2026-01-02,SO Issue,A-20022,-3,EA,B-18-5,SHIPPING,SO-26225,,E101,155.41
IT-001526,2026-01-02,SO Issue,A-20065,-1,EA,C-12-4,SHIPPING,SO-26345,,E078,798.0
IT-001718,2026-01-02,Transfer,P-20081,-11,EA,F-21-3,E-15-5,Bin move,,E102,19.19
IT-001755,2026-01-02,Scrap,P-20057,9,EA,B-20-2,B-03-4,,,E100,9.35
IT-000691,2026-01-03,SO Issue,A-20072,-5,EA,C-02-5,SHIPPING,SO-26042,,E076,402.48
IT-000763,2026-01-03,SO Issue,A-20013,-3,EA,C-30-1,SHIPPING,SO-26068,,E100,162.20000000000002
IT-001117,2026-01-03,SO Issue,A-20034,-1,EA,C-05-2,SHIPPING,SO-26195,,E103,111.33
IT-001276,2026-01-03,SO Issue,A-20076,-1,EA,C-33-3,SHIPPING,SO-26248,,E076,721.1800000000001
IT-001340,2026-01-03,SO Issue,A-20053,-2,EA,E-04-4,SHIPPING,SO-26273,,E103,695.65
IT-000563,2026-01-04,PO Receipt,P-20111,197,EA,RECEIVING,C-40-2,PO-31257,L260104-169,E083,23.71
IT-000564,2026-01-04,PO Receipt,P-20032,50,EA,RECEIVING,D-01-3,PO-31257,L260104-842,E103,48.19
IT-000660,2026-01-04,SO Issue,A-20063,-1,EA,C-36-5,SHIPPING,SO-26032,,E078,1372.91
IT-000776,2026-01-04,SO Issue,A-20092,-2,EA,F-25-5,SHIPPING,SO-26073,,E079,1915.78
IT-001233,2026-01-04,SO Issue,A-20034,-1,EA,E-11-4,SHIPPING,SO-26231,,E104,111.33
IT-001425,2026-01-04,SO Issue,A-20073,-2,EA,A-13-3,SHIPPING,SO-26304,,E076,496.53000000000003
IT-000147,2026-01-05,PO Receipt,P-10077,250,GA,RECEIVING,C-03-2,PO-31063,L260105-250,E104,27.8
IT-000148,2026-01-05,PO Receipt,P-10035,100,EA,RECEIVING,B-06-2,PO-31063,L260105-704,E076,21.4
IT-000466,2026-01-05,PO Receipt,P-20067,146,EA,RECEIVING,D-30-2,PO-31212,L260105-610,E082,20.51
IT-000467,2026-01-05,PO Receipt,P-20017,11,EA,RECEIVING,D-09-3,PO-31212,L260105-961,E082,84.28
IT-000468,2026-01-05,PO Receipt,P-20067,146,EA,RECEIVING,B-18-1,PO-31212,L260105-919,E083,20.51
IT-000469,2026-01-05,PO Receipt,P-20067,250,EA,RECEIVING,B-12-4,PO-31212,L260105-762,E100,20.51
IT-000483,2026-01-05,PO Receipt,P-20106,50,EA,RECEIVING,F-16-1,PO-31219,L260105-444,E102,63.36
IT-000543,2026-01-05,PO Receipt,P-20037,5,EA,RECEIVING,D-12-4,PO-31250,L260105-246,E106,12.19
IT-000544,2026-01-05,PO Receipt,P-20095,25,EA,RECEIVING,F-38-5,PO-31250,L260105-476,E080,24.28
IT-000688,2026-01-06,SO Issue,A-20013,-1,EA,D-40-4,SHIPPING,SO-26042,,E103,162.20000000000002
IT-001396,2026-01-06,SO Issue,A-20107,-1,EA,B-13-3,SHIPPING,SO-26291,,E103,2631.9500000000003
IT-001620,2026-01-06,SO Issue,A-20043,-1,EA,E-03-4,SHIPPING,SO-26386,,E104,1336.88
IT-001744,2026-01-06,Adjustment,P-20047,2,EA,B-12-5,E-19-4,Bin move,,E080,15.41
IT-001339,2026-01-07,SO Issue,A-20034,-2,EA,E-28-3,SHIPPING,SO-26273,,E099,111.33
IT-001527,2026-01-07,SO Issue,A-20114,-5,EA,C-01-2,SHIPPING,SO-26345,,E100,244.69
IT-001655,2026-01-07,SO Issue,A-20033,-1,EA,C-13-5,SHIPPING,SO-26400,,E101,328.62
IT-000722,2026-01-08,SO Issue,A-20090,-1,EA,D-31-5,SHIPPING,SO-26054,,E099,821.3000000000001
IT-001328,2026-01-08,SO Issue,A-20013,-1,EA,C-30-1,SHIPPING,SO-26268,,E099,162.20000000000002
IT-001342,2026-01-08,SO Issue,A-20022,-1,EA,F-18-5,SHIPPING,SO-26273,,E105,155.41
IT-001585,2026-01-08,SO Issue,A-20077,-3,EA,A-19-3,SHIPPING,SO-26373,,E104,869.98
IT-001720,2026-01-08,Transfer,P-10070,-3,EA,D-08-5,E-27-4,Bin move,,E078,3.15
IT-000004,2026-01-09,PO Receipt,P-20014,52,EA,RECEIVING,C-01-2,PO-31003,L260109-112,E078,20.71
IT-000764,2026-01-09,SO Issue,A-20107,-1,EA,D-40-4,SHIPPING,SO-26068,,E101,2631.9500000000003
IT-001236,2026-01-09,SO Issue,A-20082,-1,EA,D-27-4,SHIPPING,SO-26232,,E101,841.44
IT-000473,2026-01-10,PO Receipt,P-20117,79,EA,RECEIVING,A-15-1,PO-31215,L260110-330,E076,27.150000000000002
IT-000474,2026-01-10,PO Receipt,P-20117,79,EA,RECEIVING,D-30-4,PO-31215,L260110-472,E081,27.150000000000002
IT-000475,2026-01-10,PO Receipt,P-20055,93,EA,RECEIVING,B-11-1,PO-31215,L260110-184,E101,35.27
IT-000476,2026-01-10,PO Receipt,P-20056,10,EA,RECEIVING,B-17-2,PO-31215,L260110-647,E105,0.35000000000000003
IT-000787,2026-01-10,SO Issue,A-20082,-5,EA,E-02-5,SHIPPING,SO-26077,,E081,841.44
IT-001423,2026-01-10,SO Issue,A-20002,-2,EA,B-22-3,SHIPPING,SO-26304,,E103,1931.15
IT-001658,2026-01-10,SO Issue,A-20078,-2,EA,D-22-1,SHIPPING,SO-26400,,E082,704.75
IT-000723,2026-01-11,SO Issue,A-20061,-1,EA,D-23-3,SHIPPING,SO-26054,,E079,175.52
IT-001692,2026-01-11,SO Issue,A-20090,-1,EA,D-21-3,SHIPPING,SO-26412,,E106,821.3000000000001
IT-000509,2026-01-12,PO Receipt,P-20067,146,EA,RECEIVING,F-37-4,PO-31232,L260112-142,E079,20.51
IT-000643,2026-01-12,SO Issue,A-20013,-1,EA,E-31-2,SHIPPING,SO-26025,,E101,162.20000000000002
IT-001698,2026-01-12,SO Issue,A-20038,-5,EA,D-28-1,SHIPPING,SO-26414,,E104,1997.97
IT-000928,2026-01-13,SO Issue,A-20020,-1,EA,D-18-2,SHIPPING,SO-26129,,E078,316.62
IT-001318,2026-01-13,SO Issue,A-20038,-2,EA,B-35-4,SHIPPING,SO-26264,,E080,1997.97
IT-000231,2026-01-14,PO Receipt,P-20041,11,EA,RECEIVING,E-06-5,PO-31104,L260114-644,E102,13.870000000000001
IT-000890,2026-01-14,SO Issue,A-20063,-2,EA,C-02-5,SHIPPING,SO-26114,,E099,1372.91
IT-000342,2026-01-15,PO Receipt,P-20055,93,EA,RECEIVING,A-13-1,PO-31155,L260115-933,E102,35.27
IT-000343,2026-01-15,PO Receipt,P-20079,66,EA,RECEIVING,B-04-2,PO-31155,L260115-976,E077,0.38
IT-000955,2026-01-15,SO Issue,A-20053,-3,EA,A-24-3,SHIPPING,SO-26139,,E105,695.65
IT-001198,2026-01-15,SO Issue,A-20078,-2,EA,D-12-2,SHIPPING,SO-26221,,E082,704.75
IT-001505,2026-01-15,SO Issue,A-20034,-5,EA,B-37-2,SHIPPING,SO-26337,,E077,111.33
IT-001579,2026-01-15,SO Issue,A-20114,-5,EA,B-35-4,SHIPPING,SO-26369,,E105,244.69
IT-001657,2026-01-15,SO Issue,A-20087,-3,EA,D-27-4,SHIPPING,SO-26400,,E080,333.06
IT-001700,2026-01-15,SO Issue,A-20077,-1,EA,C-33-3,SHIPPING,SO-26414,,E079,869.98
IT-000202,2026-01-16,PO Receipt,P-10098,500,LB,RECEIVING,D-02-2,PO-31091,L260116-921,E105,0.68
IT-000203,2026-01-16,PO Receipt,P-10098,250,LB,RECEIVING,F-35-4,PO-31091,L260116-637,E080,0.68
IT-000867,2026-01-16,SO Issue,A-20038,-1,EA,A-15-3,SHIPPING,SO-26106,,E106,1997.97
IT-001043,2026-01-16,SO Issue,A-20033,-1,EA,C-37-5,SHIPPING,SO-26170,,E076,328.62
IT-001237,2026-01-16,SO Issue,A-20053,-2,EA,D-06-5,SHIPPING,SO-26232,,E076,695.65
IT-001701,2026-01-16,SO Issue,A-20058,-5,EA,A-37-5,SHIPPING,SO-26414,,E105,254.75
IT-000642,2026-01-17,SO Issue,A-20107,-3,EA,E-17-4,SHIPPING,SO-26025,,E099,2631.9500000000003
IT-000645,2026-01-17,SO Issue,A-20031,-1,EA,D-20-3,SHIPPING,SO-26025,,E099,128.84
IT-001371,2026-01-17,SO Issue,A-20114,-5,EA,D-13-4,SHIPPING,SO-26283,,E100,244.69
IT-000676,2026-01-18,SO Issue,A-20061,-1,EA,E-31-2,SHIPPING,SO-26037,,E078,175.52
IT-000930,2026-01-18,SO Issue,A-20070,-2,EA,E-39-3,SHIPPING,SO-26129,,E077,1739.22
IT-001019,2026-01-18,SO Issue,A-20092,-1,EA,D-16-3,SHIPPING,SO-26163,,E078,1915.78
IT-001348,2026-01-18,SO Issue,A-20076,-2,EA,A-14-1,SHIPPING,SO-26275,,E081,721.1800000000001
IT-001379,2026-01-18,SO Issue,A-20070,-1,EA,A-25-1,SHIPPING,SO-26286,,E082,1739.22
IT-001661,2026-01-18,SO Issue,A-20077,-2,EA,F-39-5,SHIPPING,SO-26401,,E078,869.98
IT-001021,2026-01-19,SO Issue,A-20110,-3,EA,D-34-4,SHIPPING,SO-26163,,E106,2979.18
IT-001044,2026-01-19,SO Issue,A-20090,-3,EA,C-25-2,SHIPPING,SO-26170,,E079,821.3000000000001
IT-001163,2026-01-19,SO Issue,A-20101,-3,EA,A-02-2,SHIPPING,SO-26211,,E076,2382.4
IT-001621,2026-01-19,SO Issue,A-20065,-2,EA,E-39-3,SHIPPING,SO-26386,,E104,798.0
IT-001699,2026-01-19,SO Issue,A-20003,-3,EA,E-28-3,SHIPPING,SO-26414,,E082,2450.66
IT-001753,2026-01-19,Transfer,P-10021,1,EA,B-21-3,F-36-3,,,E104,14.2
IT-001164,2026-01-21,SO Issue,A-20073,-1,EA,D-09-2,SHIPPING,SO-26211,,E106,496.53000000000003
IT-001584,2026-01-21,SO Issue,A-20039,-1,EA,E-33-4,SHIPPING,SO-26373,,E083,415.87
IT-001656,2026-01-21,SO Issue,A-20043,-5,EA,F-21-1,SHIPPING,SO-26400,,E076,1336.88
IT-001702,2026-01-21,SO Issue,A-20070,-1,EA,A-24-3,SHIPPING,SO-26414,,E104,1739.22
IT-001743,2026-01-21,Cycle Count Adj,P-20026,9,EA,B-17-4,E-03-5,Count,,E102,0.63
IT-000410,2026-01-22,PO Receipt,P-10049,168,BX,RECEIVING,B-34-3,PO-31189,L260122-824,E081,9.85
IT-000411,2026-01-22,PO Receipt,P-10049,168,BX,RECEIVING,F-24-3,PO-31189,L260122-281,E080,9.85
IT-000981,2026-01-22,SO Issue,A-20034,-5,EA,D-13-4,SHIPPING,SO-26148,,E100,111.33
IT-001046,2026-01-22,SO Issue,A-20073,-1,EA,B-11-3,SHIPPING,SO-26170,,E076,496.53000000000003
IT-001084,2026-01-22,SO Issue,A-20114,-1,EA,B-37-2,SHIPPING,SO-26183,,E082,244.69
