Event Id,Company Id,Workflow Type,Object Type,Object Id,Timestamp,Actor,Action,Previous State,New State,Source Document,Confidence,Requires Review
EV-000488,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26362,2025-07-21T16:35:00,E014,order_entered,,open,customer_po_P632020,1.0,N
EV-001836,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60258,2025-07-21T17:25:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-001444,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60309,2025-07-22T07:17:00,E002,invoice_issued,,open,INV-60309.pdf,1.0,N
EV-001206,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60071,2025-07-22T07:57:00,E002,invoice_issued,,open,INV-60071.pdf,1.0,N
EV-000993,keystone_bearing_and_drive,fulfillment,shipment,SH-50346,2025-07-22T08:40:00,E033,shipment_confirmed,picked,shipped,PS-SH-50346.pdf,1.0,N
EV-000359,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26235,2025-07-22T09:02:00,E024,order_entered,,open,customer_po_PO297149,1.0,N
EV-002444,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40124,2025-07-22T09:38:00,E033,goods_received,open,received,PS872508,0.85,Y
EV-002866,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,INV4351435,2025-07-22T09:49:00,E002,invoice_matched,received,paid,INV4351435,1.0,N
EV-002697,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,7597081,2025-07-22T11:21:00,E002,invoice_matched,received,paid,7597081,1.0,N
EV-002405,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40085,2025-07-22T11:35:00,E031,goods_received,open ,received,PS674566,1.0,N
EV-000957,keystone_bearing_and_drive,fulfillment,shipment,SH-50310,2025-07-22T11:41:00,E036,shipment_confirmed,picked,shipped,PS-SH-50310.pdf,1.0,N
EV-000396,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26272,2025-07-22T12:42:00,E013,order_entered,,open,customer_po_PUR-247177,1.0,N
EV-002804,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,94842569,2025-07-22T12:56:00,E002,invoice_matched,received,paid,94842569,1.0,N
EV-001480,keystone_bearing_and_drive,order_to_cash,customer_invoice ,INV-60345,2025-07-22T15:04:00,E002,invoice_issued,,open,INV-60345.pdf,1.0,N
EV-000719,keystone_bearing_and_drive,fulfillment,shipment,SH-50072,2025-07-22T15:13:00,E037 ,shipment_confirmed,picked,shipped,PS-SH-50072.pdf,1.0,N
EV-001771,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60177,2025-07-22T17:51:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-001715,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60108,2025-07-23T08:15:00,system,payment_applied,open ,paid,Lockbox,1.0,N
EV-001975,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60435,2025-07-23T09:04:00,system,payment_applied,open,paid,Portal,1.0,N
EV-001854,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60283,2025-07-23T13:17:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-000646,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26519,2025-07-23T14:00:00,E016,order_entered,,open,customer_po_PO859237,0.9,N
EV-001959,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60413,2025-07-23T15:30:00,system,payment_applied,open,paid,Portal,1.0,N
EV-002587,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40267,2025-07-24T07:09:00,E026,goods_received,open,received,PS144334,1.0,N
EV-001695,keystone_bearing_and_drive,order_to_cash ,customer_invoice,INV-60086,2025-07-24T08:31:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-001922,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60368,2025-07-24T11:22:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-002818,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,6529587,2025-07-24T12:15:00,E002,invoice_matched,received,paid,6529587,1.0,N
EV-002776,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,SI7324713,2025-07-24T12:18:00,E002,match_exception,received,paid,SI7324713,0.7,Y
EV-001401,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60266,2025-07-24T12:41:00,E002,invoice_issued,,open,INV-60266.pdf,1.0,N
EV-001782,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60193,2025-07-24T12:53:00,system,payment_applied,open,paid,Portal,1.0,N
EV-002104,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31084,2025-07-24T13:42:00,E012,po_issued,draft,open,PO-31084.pdf,1.0,N
EV-000914,keystone_bearing_and_drive,fulfillment,shipment,SH-50267,2025-07-24T15:05:00,E026,shipment_confirmed,picked,shipped,PS-SH-50267.pdf,1.0,N
EV-001739,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60139,2025-07-24T15:28:00,system,payment_applied,open,paid,Email remittance,0.95,N 
EV-000121,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26002,2025-07-24T16:35:00,E017,order_entered,,open,customer_po_PO197525,1.0,N
EV-002101,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31081,2025-07-25T07:10:00,E011,po_issued,draft,open,PO-31081.pdf,1.0,N
EV-002821,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,SI8103127,2025-07-25T08:02:00,E002,invoice_matched,received,paid,SI8103127,1.0,N
EV-001997,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60458,2025-07-25T09:19:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-000022,keystone_bearing_and_drive,quote_to_order,quote,Q-26022,2025-07-25T11:20:00,E014,quote_sent,draft,sent,Q-26022.pdf,1.0,N
EV-001661,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60048,2025-07-25T17:24:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-001978,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60438,2025-07-26T07:10:00,system,payment_applied,open,paid,Portal,1.0,N
EV-003031,keystone_bearing_and_drive,returns,rma,RMA-0016,2025-07-26T07:50:00,E017,rma_approved,requested,approved,INV-60202,1.0,N
EV-001240,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60105,2025-07-26T08:15:00,E002,invoice_issued,,open,INV-60105.pdf,1.0,N
EV-002909,keystone_bearing_and_drive,manufacturing,work_order,WO-70007,2025-07-26T08:16:00,E043,wo_released,planned,released,MRP,1.0,N
EV-002288,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31268,2025-07-26T08:42:00,E012,po_issued,draft,open,PO-31268.pdf,1.0,N
EV-002731,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,5890986,2025-07-26T11:07:00,E002,invoice_matched,received,paid,5890986,1.0,N
EV-000753,keystone_bearing_and_drive,fulfillment,shipment,SH-50106,2025-07-26T13:54:00,E030,shipment_confirmed,picked,shipped,PS-SH-50106.pdf,1.0,N
EV-002074,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31054,2025-07-26T14:10:00,E012,po_issued,draft,open ,PO-31054.pdf,1.0,N
EV-002769,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,96661192,2025-07-26T14:42:00,E002,invoice_matched,received,paid,96661192,1.0,N
EV-001758,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60162,2025-07-26T15:56:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-000663,keystone_bearing_and_drive,fulfillment,shipment,SH-50016 ,2025-07-27T07:30:00,E037,shipment_confirmed,picked,shipped,PS-SH-50016.pdf,1.0,N
EV-002416,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40096,2025-07-27T07:36:00,E039,goods_received,open,received,PS550512,0.85,Y
EV-001150,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60015,2025-07-27T12:08:00,E002,invoice_issued,,open,INV-60015.pdf,1.0,N
EV-000365,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26241,2025-07-27T14:05:00,E025,order_entered,,open,customer_po_PUR-922939,1.0,N
EV-002990,keystone_bearing_and_drive,manufacturing,work_order,WO-70050,2025-07-27T14:57:00,E045,wo_closed,in_process,closed,COC-WO-70050.pdf,1.0,N
EV-000098,keystone_bearing_and_drive,quote_to_order,quote,Q-26098,2025-07-27T15:46:00 ,E021,quote_sent,draft,sent,Q-26098.pdf,1.0,N
EV-002256,keystone_bearing_and_drive,procure_to_pay,purchase_order ,PO-31236,2025-07-27T16:42:00,E011,po_issued,draft,open,PO-31236.pdf,1.0,N
EV-000746,keystone_bearing_and_drive,fulfillment,shipment,SH-50099,2025-07-28T07:28:00,E027,shipment_confirmed,picked,shipped,PS-SH-50099.pdf,1.0,N
EV-001768,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60174,2025-07-28T09:02:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000764,keystone_bearing_and_drive ,fulfillment,shipment,SH-50117,2025-07-28T11:30:00,E029,shipment_confirmed,picked,shipped,PS-SH-50117.pdf,1.0,N
EV-001563,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60428,2025-07-28T13:31:00,E002,invoice_issued,,open,INV-60428.pdf,1.0,N
EV-001076,keystone_bearing_and_drive,fulfillment,shipment,SH-50429,2025-07-28T13:40:00,E027,shipment_confirmed,picked,shipped,PS-SH-50429.pdf,1.0,N
EV-002152,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31132,2025-07-28T14:34:00,E012,po_issued,draft,open,PO-31132.pdf,1.0,N
EV-000986,keystone_bearing_and_drive,fulfillment,shipment,SH-50339,2025-07-28T15:10:00,E031,shipment_confirmed,picked,shipped,PS-SH-50339.pdf,1.0,N
EV-001918,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60363,2025-07-28T15:16:00,system,payment_applied,open,paid,Portal,1.0,N
EV-001233,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60098,2025-07-28T16:28:00,E002,invoice_issued,,open,INV-60098.pdf,1.0,N
EV-002112,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31092,2025-07-28T16:38:00,E011,po_issued,draft,open,PO-31092.pdf,1.0,N
EV-001251,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60116,2025-07-28T16:57:00,E002,invoice_issued,,open,INV-60116.pdf,1.0,N
EV-001473,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60338,2025-07-28T17:17:00,E002,invoice_issued,,open,INV-60338.pdf,1.0,N
EV-001536 ,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60401,2025-07-29T07:26:00,E002,invoice_issued,,open,INV-60401.pdf,1.0,N
EV-000480,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26354,2025-07-29T07:32:00,E024,order_entered,,open,customer_po_PO138643,0.9,N
EV-002733,keystone_bearing_and_drive ,procure_to_pay,supplier_invoice,96041340,2025-07-29T08:45:00,E002,invoice_matched,received,paid,96041340,1.0,N
EV-001049,keystone_bearing_and_drive,fulfillment,shipment,SH-50402,2025-07-29T10:08:00,E031,shipment_confirmed,picked,shipped,PS-SH-50402.pdf,1.0,N
EV-002876,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,2587784,2025-07-29T10:13:00,E002,invoice_matched,received,paid,2587784,1.0,N
EV-000716,keystone_bearing_and_drive,fulfillment,shipment,SH-50069,2025-07-29T11:20:00,E032,shipment_confirmed,picked,shipped,PS-SH-50069.pdf,1.0,N
EV-001890,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60327,2025-07-29T12:59:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000327,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26203,2025-07-29T13:32:00,E017,order_entered,,open,customer_po_PO609545,0.9,N
EV-001974,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60434,2025-07-29T15:16:00,system,payment_applied ,open,paid,Bank feed,1.0,N
EV-002694,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,SI9755882,2025-07-29T15:34:00,E002,invoice_matched,received,paid,SI9755882,1.0,N
EV-001203,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60068,2025-07-29T16:33:00,E002,invoice_issued,,open,INV-60068.pdf,1.0,N
EV-000553,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26426,2025-07-29T17:17:00,E017,order_entered,,open,customer_po_P269063,0.9,N
EV-002901,keystone_bearing_and_drive,manufacturing,work_order,WO-70002,2025-07-30T13:51:00,E029,wo_released,planned,released,MRP,1.0,N
EV-000152,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26032,2025-07-30T14:56:00,E024,order_entered,,open,customer_po_4500278054,1.0,N
EV-000066,keystone_bearing_and_drive,quote_to_order,quote,Q-26066,2025-07-30T16:07:00,E019,quote_sent,draft,sent,Q-26066.pdf,1.0,N
EV-002373,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40053,2025-07-30T16:18:00,E039,goods_received,open,received,PS190938,1.0,N
EV-001658,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60045,2025-07-30T17:57:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-001976,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60436,2025-07-31T10:52:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-001107,keystone_bearing_and_drive,fulfillment,shipment,SH-50460,2025-07-31T11:46:00,E031,shipment_confirmed,picked,shipped,PS-SH-50460.pdf,1.0,N
EV-001594,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60459,2025-07-31T14:42:00,E002,invoice_issued,,open,INV-60459.pdf,1.0,N
EV-000623,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26496,2025-07-31T15:27:00,E025,order_entered,,open,customer_po_4500382574,0.9,N
EV-002154,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31134,2025-07-31T16:12:00,E011,po_issued,draft,open,PO-31134.pdf,1.0,N
EV-002939,keystone_bearing_and_drive,manufacturing,work_order,WO-70022,2025-07-31T16:25:00,E045,wo_closed,in_process,closed,COC-WO-70022.pdf,1.0,N
EV-002306,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31286,2025-08-01T07:35:00,E011,po_issued,draft,open,PO-31286.pdf,1.0,N
EV-002141,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31121,2025-08-01T08:20:00,E011,po_issued,draft,open,PO-31121.pdf,1.0,N
EV-002103,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31083,2025-08-01T09:49:00,E012,po_issued,draft,open,PO-31083.pdf,1.0,N
EV-000880,keystone_bearing_and_drive,fulfillment,shipment,SH-50233,2025-08-01T11:39:00,E027,shipment_confirmed,picked,shipped,PS-SH-50233.pdf,1.0,N
EV-002705,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,SI9769797,2025-08-01T12:11:00,E002,invoice_matched,received,paid,SI9769797,1.0,N
EV-002394,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40074,2025-08-01T12:17:00,E033,goods_received,open,received,PS823797,1.0,N
EV-002259,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31239,2025-08-01T14:20:00,E012,po_issued,draft,open,PO-31239.pdf,1.0,N
EV-002235,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31215,2025-08-01T14:55:00,E012,po_issued,draft,open,PO-31215.pdf,1.0,N
EV-001367,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60232,2025-08-01T15:52:00,E002,invoice_issued,,open,INV-60232.pdf,1.0,N
EV-000005,keystone_bearing_and_drive,quote_to_order,quote,Q-26005,2025-08-01T16:53:00,E019,quote_sent,draft,sent,Q-26005.pdf,1.0,N
EV-001349,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60214,2025-08-02T13:18:00,E002,invoice_issued,,open,INV-60214.pdf,1.0,N
EV-001935,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60388,2025-08-02T14:34:00,system ,payment_applied,open,paid,Lockbox,1.0,N
EV-000619,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26492,2025-08-02T16:10:00,E015,order_entered,,open,customer_po_PUR-483715,0.9,N
EV-002502,keystone_bearing_and_drive,procure_to_pay ,receipt,RCV-40182,2025-08-02T17:00:00,E036,goods_received,open,received,PS961955,1.0,N
EV-000862,keystone_bearing_and_drive,fulfillment,shipment,SH-50215,2025-08-02T17:32:00,E031,shipment_confirmed,picked,shipped,PS-SH-50215.pdf,1.0,N
EV-001202,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60067,2025-08-03T07:07:00,E002,invoice_issued,,open,INV-60067.pdf,1.0,N
EV-000901,keystone_bearing_and_drive,fulfillment,shipment,SH-50254,2025-08-03T07:09:00,E034,shipment_confirmed,picked,shipped,PS-SH-50254.pdf,1.0,N
EV-001448 ,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60313,2025-08-03T10:53:00,E002,invoice_issued,,open,INV-60313.pdf,1.0,N
EV-001005,keystone_bearing_and_drive,fulfillment,shipment,SH-50358,2025-08-03T10:59:00,E037,shipment_confirmed,picked,shipped,PS-SH-50358.pdf,1.0,N
EV-001388,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60253,2025-08-03T12:07:00,E002,invoice_issued ,,open,INV-60253.pdf,1.0,N
EV-000193,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26071,2025-08-03T13:47:00,E015,order_entered,,open,customer_po_4500221794,1.0,N
EV-001674,keystone_bearing_and_drive,order_to_cash ,customer_invoice,INV-60065,2025-08-03T13:56:00,system,payment_applied,open,paid,Portal,1.0,N
EV-000715,keystone_bearing_and_drive,fulfillment,shipment,SH-50068,2025-08-03T14:39:00,E035,shipment_confirmed,picked,shipped,PS-SH-50068.pdf,1.0,N
EV-000141,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26021,2025-08-03T15:28:00,E013,order_entered,,open ,customer_po_PO186462,1.0,N
EV-000536,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26409,2025-08-03T16:56:00,E016,order_entered,,open,customer_po_4500733265,0.9,N
EV-001492,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60357,2025-08-03T17:06:00,E002,invoice_issued ,,open,INV-60357.pdf,1.0,N
EV-000961,keystone_bearing_and_drive,fulfillment,shipment,SH-50314,2025-08-03T17:47:00,E030,shipment_confirmed,picked,shipped,PS-SH-50314.pdf,1.0,N
EV-000097,keystone_bearing_and_drive,quote_to_order,quote,Q-26097,2025-08-04T08:20:00,E022,quote_sent,draft,sent,Q-26097.pdf,1.0,N
EV-000402,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26278,2025-08-04T10:19:00,E013,order_entered,,open,customer_po_PUR-545146,1.0,N
EV-002065,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31045,2025-08-04T12:18:00,E012,po_issued,draft,open,PO-31045.pdf,1.0,N
EV-002565,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40245,2025-08-04T17:10:00,E031,goods_received,open,received,PS368805,1.0,N
EV-000176,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26054,2025-08-04T17:43:00,E013,order_entered,,open,customer_po_PO363935,0.9,N
EV-001231,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60096,2025-08-05T08:26:00,E002,invoice_issued,,open,INV-60096.pdf,1.0,N
EV-000383,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26259,2025-08-05T08:27:00,E014,order_entered,,open,customer_po_4500924304,0.9,N
EV-001402,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60267 ,2025-08-05T08:27:00,E002,invoice_issued,,open,INV-60267.pdf,1.0,N
EV-002608,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40288,2025-08-05T08:38:00,E034,goods_received,open,received,PS877962,0.85,Y
EV-002545,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40225,2025-08-05T09:03:00,E029,goods_received,open,received,PS481695,1.0,N
EV-000744,keystone_bearing_and_drive,fulfillment,shipment,SH-50097,2025-08-05T09:27:00,E026,shipment_confirmed,picked,shipped,PS-SH-50097.pdf,1.0,N
EV-000227,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26105,2025-08-05T09:33:00,E024,order_entered,,open,customer_po_4500753725,0.9,N
EV-000124,keystone_bearing_and_drive,quote_to_order,sales_order ,SO-26005,2025-08-05T12:48:00,E017,order_entered ,,open,customer_po_P785691,1.0,N
EV-000915,keystone_bearing_and_drive,fulfillment,shipment,SH-50268,2025-08-05T13:01:00,E027,shipment_confirmed,picked ,shipped,PS-SH-50268.pdf,1.0,N
EV-001887,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60324,2025-08-05T15:38:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-002662,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,91637374,2025-08-05T17:00:00,E002 ,invoice_matched,received,paid,91637374,1.0,N
EV-001070,keystone_bearing_and_drive,fulfillment,shipment,SH-50423,2025-08-06T08:13:00,E035,shipment_confirmed,picked,shipped,PS-SH-50423.pdf,1.0,N
EV-002155,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31135,2025-08-06T11:26:00,E012,po_issued,draft,open,PO-31135.pdf,1.0,N
