PICK_ID,SO_NUMBER,SO_LINE,ITEM_ID,QTY_TO_PICK,QTY_PICKED,BIN_LOCATION,PICKER_ID,PICK_DATE,SHIPMENT_ID
PK-01480,15765,2,ABR1500-059,4,4,D-05-2,E018,2025-07-28,SH-50344
PK-01481,15902,1,ANCM8-001,2,2,D-24-3,E014,2025-10-25,SH-50345
PK-01482,15902,2,ABRM8-051,50,50,A-28-1,E015,2025-10-25,SH-50345
PK-01483,15902,3,LOCM6-130,25,25,B-01-5,E021,24-Oct-2025,SH-50345
PK-01484,15902,4,DRIM10-072,10,10,C-01-3,E020,2025-10-24,SH-50345
PK-01485,15902,5,ABRM8-051,1,1,B-36-3,E017,25-Oct-2025 ,
PK-01486,15902,6,CAB50-127,100,100,B-14-3,E012,2025-10-24,SH-50345
PK-01487,14451,1,HEXM12-056 ,10,10,D-07-2,E020,2025-09-01,SH-50346
PK-01488,14451,,ANCsize6-005,1,1,A-18-4,E016,08/31/2025,SH-50346
PK-01489,12465,1,FLAM12-013,50,50,B-07-3,E021,11/09/25,SH-50347
PK-01490,12465,2,LOCM10-085,10,10,C-04-5,E017,2025-11-09,SH-50347
PK-01491,12465,4,CUT1420-049,200,200,A-01-2,E021 ,11/08/25,SH-50347
PK-01492,12465,5,DRI2000-004,200,,A-38-4,E013,2025-11-08,SH-50347
PK-01493,14645,1,LOC1420-087,4,4,B-38-1,E014,10/23/25,SH-50348
PK-01242,12313,6,CUTM12-054,50,50,E-26-3,E020,12/20/25,SH-50283
PK-01494,14645,2,DRI1500-016,100,100,E-14-4,E019,23-Oct-2025,SH-50348 
PK-01495,14645,3,DRIM12-083,6,6,B-05-4,E014,2025-10-23,SH-50348
PK-01496,10692,1,NIT1000-088,2,2,B-06-4,E020,03-Jul-2025,SH-50349
PK-01497,10692,2,ANCsize6-005,3,3,E-32-5,E013,03-Jul-2025,SH-50349
PK-00060,16630,3,CUTM12-054,1,1,B-27-5,E012,2026-01-18,SH-50017
PK-01498,10692,3,DRI1500-016,6,,B-05-1 ,E018,2025-07-04,SH-50349
PK-01499,18378,1,CUT50-067,12,12,C-12-5,E018,"Jun 17, 2025",SH-50350
PK-01500,18378,2,CABsize8-111,2,2,F-07-4,E014,2025-06-18,SH-50350
PK-01501,18378 ,3,HEX80-033,25,25,D-16-4,E016,2025-06-18,SH-50350
PK-01502,18378,4,ANC3410-074,5,5,E-37-2,E016,"Jun 18, 2025",SH-50350
PK-01503,18378,5,CUT1213-024,2,1,C-32-5,E017,"Jun 18, 2025",SH-50350
PK-01504,18378,6,ABRM12-095,50,50,B-09-3,E016,06/18/25,SH-50350
,13091,1,SOC51618-129,100,100,E-23-2,E020,02/11/2026,SH-50351
PK-01506,13091,2,ANCM6-073,12,12,E-02-2,E017 ,11-Feb-2026,SH-50351
PK-01507,13091,3,HOSsize8-114,10,10,B-20-2,E017,2026-02-10,SH-50351
PK-01508,13091,4,CABsize4-075,12,12,A-06-5,E012,2026-02-10,SH-50351
PK-01509,13091,5,CUTM6-047,10,10,E-31-3,E018,10-FEB-2026,SH-50351
PK-01510,13091,6,FLA3410-112,200,200,B-25-5,E019,10-Feb-2026,SH-50351
PK-01511,13091,7,6308-882,2,2,C-26-2,E013,2026-02-11,SH-50351
PK-01512,13091,8,FLAM12-013,50,50,B-36-1,,02/11/26,SH-50351
PK-01513,16886,1,FLA3410-112,50,50,B-20-1,E014,07/19/2025,SH-50352
PK-01514,13097,2,SOC2000-071,1,,E-28-4,E017,2026-03-20,SH-50353
PK-01515,13097,3,SOCsize6-098,25,25,A-40-4,E016,2026-03-21 ,SH-50353
PK-01516,13097,4,HEXM10-116,4,4,E-29-1,E020,2026-03-21,SH-50353
PK-01517,13097,6,LOC3410-092,12,12,E-08-2,E016,2026-03-20,SH-50353
PK-01518,16152,1,SOCsize6-098,6,6,F-29-1,E019,2026-02-07,SH-50354
PK-01519,16152,2,HEXsize8-000,10,10,A-33-3,E013,2026-02-07,SH-50354
PK-01520,16152,3,ANCM12-027,1,1,A-38-3,E017,02/08/2026,SH-50354
PK-01521,16152,4,DRIsize4-017,1,1,F-19-1,E020,2026-02-07,SH-50354
PK-01522,16152,6,LOC3410-092,12,12,A-18-5,E012,2026-02-08,SH-50354
PK-01523,16152,7,LOC3410-092,25,25,F-12-2,E016,"Feb 07, 2026",SH-50354
PK-01524,15559,1,ABR1250-018,4,4,C-36-4,E015,2025-07-24,SH-50355
PK-01525,15559,3,DRIsize4-017,100,,D-01-5,E019,,SH-50355
PK-01526,15559,4,FLA1213-026,2,2,F-05-4,E016,07/25/25,SH-50355
PK-01527,15559,5,LOC3410-096,6,5,C-28-2,E013 ,2025-07-25,
PK-01528,15559,6,FLASIZE6-134,2,1,D-08-2,E019,07/24/2025,SH-50355
,10388,1,FLA1375-009,100,100,D-14-5,E017,2026-02-09,SH-50356
PK-01530,10388,2,B62-454,50,50,A-38-4,E013,10-Feb-2026,
PK-01531,14190,1,DRIsize4-077,4,4,F-10-5,E017,"Nov 19, 2025",SH-50357
PK-01532,14190 ,2,LOCM8-108,100,100,A-08-3,E014,2025-11-18,SH-50357
PK-01533,14190,3,LOC60-060,12,12,E-03-5,E014,18-Nov-2025,SH-50357
PK-01534,14190,4,HEXM10-116,25,25,E-05-1,E015,2025-11-18,SH-50357
PK-01535,14190,5,DRIsize8-138,200,200,E-27-5,E017,"Nov 19, 2025",SH-50357
PK-01536,14190,6,HOSsize6-103,4,4,F-37-2,E018,11/19/25,SH-50357
PK-01537,15943,1,NIT1375-106,200,200,E-02-4,E017,2025-12-12,SH-50358
PK-01538,15943 ,2,ABR50-010,1,1,A-10-3,E017,12/11/25,SH-50358
PK-01539,15943,3,FLA1375-009,10,10,A-10-4,E017,12-Dec-2025,SH-50358
PK-01540,15943,5,HN-789,12,12,A-34-5 ,E012,2025-12-11,SH-50358
PK-01541,15943,6,HEX1250-124,,2,B-05-2,E020,2025-12-11,SH-50358
PK-01236,14674,5,ANCM8-001,3,3,C-12-2,E016,2026-02-25,SH-50282
PK-01542,19355,1,CUT60-119,6,6,A-37-4,E019,12/22/25,SH-50359
PK-01543,19355,2,CAB1250-008,50,50,C-22-4,E019,2025-12-22,SH-50359 
PK-01544,15302,1,LOC60-060,50,50,A-16-2,E020,2025-10-07,SH-50360
PK-01545,15302,2,ANCM6-043,4,4,F-17-5 ,E021,2025-10-07,SH-50360
PK-01546,15302,3,CUT5811-066,2,2,B-18-4,E017,2025-10-07,SH-50360
PK-01547,15302,4,HOS1000-086,25,25,D-33-4,E012 ,2025-10-06,SH-50360
PK-01548,18535 ,1,ANCM10-050,12,12,C-25-1 ,E016,10/19/25,SH-50361
PK-01549,18535,2,FLA1375-009,10,10,D-34-2,E019,2025-10-19,SH-50361
PK-01550,18535,3,,12,12,A-34-5,E012,2025-10-19,SH-50361
PK-01551,10373,1,ANCM12-027,200,200,B-35-3,E017,05/29/2025,SH-50362
PK-01552,10373,2,B62-454,6,6,E-21-5,E021,2025-05-29,SH-50362
PK-01553,16677,1,CAB1420-107,200,200,F-25-3,E017,2025-08-26,SH-50363
PK-01554,16677,2,HOS1000-086,12,11,C-25-3,E017,25-Aug-2025,SH-50363
PK-01555,16677,3,FLAM6-031,12,12,A-32-2,E015,08/26/2025,SH-50363
PK-01556,16677,4,HOSsize6-103,10,10,A-21-3,E019,26-Aug-2025,SH-50363
PK-01557,17871,2,ANC51618-020,5,5,D-21-3,E018,2026-03-26,SH-50364 
PK-01558,17871,5,CUT1500-089,200,200,B-08-3,E017,03/26/26,SH-50364
PK-01559,10561,1,DRIsize8-138,2,2,C-21-1,E017,2025-12-24,SH-50365
PK-01560,10561,2,ABRsize8-032,12,12,F-37-3,E019,12/23/2025,SH-50365
PK-01561,15787,1,CAB5811-137,10,10,A-23-4,E013,06/23/25,SH-50366
PK-01562,15787,2,CUT1420-049,200,200,F-37-2,E016,"Jun 22, 2025",SH-50366
