Transaction Id,Transaction Date,Type,Item Id,Qty,Uom,From Location,To Location,Reference,Lot Number,User Id,Unit Cost
IT-000196,2025-08-30,PO Receipt,MOUN-1018,95,EA,RECEIVING,A-03-3,PO-31081,,E026,109.13
IT-000197,2025-08-30,PO Receipt,TIMI-1056,15,EA,RECEIVING,E-14-3 ,PO-31081,,E033,17.21
IT-000198,2025-08-30,PO Receipt,MOUN-1034,35,EA,RECEIVING,A-33-1,PO-31081,,E037,23.82
IT-000315,2025-08-30,PO Receipt,MOUN-1083,25,EA,RECEIVING,B-40-5,PO-31134,,E029,87.77
IT-000316,2025-08-30,PO Receipt,TIMI-1000,84,EA,RECEIVING,A-27-4,PO-31134,,E038,43.53
IT-000317,2025-08-30,PO Receipt,MOUN-1083,138,EA,RECEIVING,D-36-3,PO-31134,,E035,87.77
IT-000318,2025-08-30,PO Receipt,MOUN-1083,138,EA,RECEIVING,C-29-1,PO-31134,,E034,87.77
IT-000782,2025-08-30,SO Issue ,GEAR-1084,-1,EA,E-08-5,SHIPPING,SO-26031,,E032,3456.0
IT-001349,2025-08-30,SO Issue,SPRO-1078,-25,EA,F-24-2,SHIPPING,SO-26259,,E035,69.25
IT-000886,2025-08-31,SO Issue,TIM-LM11949-LM11910,-4,EA,C-40-1,SHIPPING,SO-26068,,E031,7.6
IT-000914,2025-08-31,SO Issue,SPRO-1041,-1,EA,A-22-3,SHIPPING,SO-26079,,E030,35.35
IT-001459,2025-08-31,SO Issue,SPRO-1027,-1,EA,E-31-4,SHIPPING,SO-26296,,E026,77.98
IT-001464,2025-08-31,SO Issue,AC-1085,-5,EA,C-40-1,SHIPPING,SO-26297,,E037,365.76
IT-001772,2025-08-31,SO Issue,ROLL-1012,-1,EA,B-24-5,SHIPPING,SO-26419,,E031,47.52
IT-001773,2025-08-31,SO Issue,SHEA-1025,-5,EA,B-26-4,SHIPPING,SO-26419,,E034,153.95000000000002
IT-000712,2025-09-01,SO Issue,CONV-1023,-1,EA,E-06-5,SHIPPING,SO-26005,,E039,3652.15
IT-001085,2025-09-01,SO Issue,TIMI-1032,-10,EA,C-11-3,SHIPPING,SO-26147,,E032,32.99
IT-001783,2025-09-01,SO Issue,AC-1040,-1,EA,C-10-5,SHIPPING,SO-26424,,E033,609.44
IT-001784,2025-09-01,SO Issue,SHEA-1019,-4,EA,A-13-1,SHIPPING,SO-26424,,E033,94.5
IT-002034,2025-09-01,SO Issue,MOUN-1018,-3,EA,C-06-1 ,SHIPPING,SO-26516,,E027,109.13
IT-000200,02-Sep-2025,PO Receipt,SPRO-1041,250,EA,RECEIVING,E-22-3,PO-31083,,E034,35.35
IT-000201,2025-09-02,PO Receipt,AC-1086,147,EA,RECEIVING,F-32-2,PO-31083,,E031,2390.86
IT-000202,02-Sep-2025,PO Receipt,SPRO-1078,250,EA,RECEIVING,A-03-1,PO-31083,,E035,69.25
IT-000203,2025-09-02,PO Receipt,AC-1085,100,EA,RECEIVING,D-21-2,PO-31083,,E026,365.76
IT-000453,2025-09-02,PO Receipt,TIMI-1056,15,EA,RECEIVING,A-04-2,PO-31194,,E035,17.21
IT-000454,2025-09-02,PO Receipt,AC-1057,500,EA,RECEIVING,C-21-2,PO-31194,,E028,687.08
IT-000455,09/02/2025,PO Receipt,MOUN-1034,35,EA,RECEIVING,E-22-2,PO-31194,,E028,23.82
IT-000580,2025-09-02,PO Receipt,SPRO-1050,53,EA,RECEIVING,A-12-3,PO-31251,,E028,12.85
IT-000581,2025-09-02,PO Receipt,SPRO-1050 ,26,EA,RECEIVING,F-40-4,PO-31251,,E039,12.85
IT-000582,2025-09-02,PO Receipt,AC-1033,142,EA,RECEIVING,D-31-4,PO-31251,,E039,1093.27
IT-000618,09/02/2025,PO Receipt,ROLL-1079,24,EA,RECEIVING,A-36-1,PO-31268,,E035,102.65
IT-000717,2025-09-02,SO Issue,ROLL-1053,-4,EA,E-23-5,SHIPPING,SO-26006,,E030,86.10000000000001
IT-000913,2025-09-02,SO Issue,SPRO-1076,-25,EA,B-31-3,SHIPPING,SO-26079,,E026,13.24
IT-001458,2025-09-02,SO Issue,SPRO-1087,-200,EA,F-23-3,SHIPPING,SO-26296,,E029,44.550000000000004
IT-000710,09/04/25,SO Issue,SHEA-1019,-6,EA,C-10-5,SHIPPING,SO-26005,,E033,94.5
IT-001475,09/04/2025,SO Issue,SHEA-1077,-25,EA,A-37-2,SHIPPING,SO-26303,,E034,67.98
IT-001747,2025-09-04,SO Issue,SHEA-1038,-5,EA,C-40-1,SHIPPING,SO-26409,,E027,295.28000000000003
IT-001979,2025-09-04,SO Issue,AC-1048,-2,EA,E-36-5,SHIPPING,SO-26496,,E032,1745.47
IT-000131,2025-09-05,PO Receipt,3M-SF401AF,25,EA,RECEIVING,A-16-3,PO-31055,,E032,4.05
IT-000132,2025-09-05,PO Receipt,3M-SF401AF,84,EA,RECEIVING,A-14-1,PO-31055,,E034,4.05
IT-000213,05-Sep-2025,PO Receipt,SPRO-1050,10,EA,RECEIVING,B-08-3,PO-31091,,E039,12.85
IT-000214,2025-09-05,PO Receipt ,AC-1033,50,EA,RECEIVING,A-20-3,PO-31091 ,,E028,1093.27
IT-000215,09/05/2025,PO Receipt,AC-1033,142,EA,RECEIVING,E-39-1,PO-31091,,E029,1093.27
IT-000216,2025-09-05 ,PO Receipt,AC-1033,142,EA,RECEIVING,E-40-4,PO-31091,,E034,1093.27
IT-000549,2025-09-05,PO Receipt,ROLL-1079,50,EA ,RECEIVING,F-02-4,PO-31236,,E033,102.65
IT-000716,2025-09-05,SO Issue,MOUN-1018 ,-2,EA,A-36-4,SHIPPING,SO-26006,,E032,109.13
IT-000894,2025-09-05,SO Issue,AC-1057,-3,EA ,C-17-4,SHIPPING,SO-26072,,E036,687.08
IT-001348,2025-09-05,SO Issue,TIMI-1020,-6,EA,F-18-5,SHIPPING,SO-26259,,E028,52.03
IT-001462 ,2025-09-05,SO Issue,AC-1054,-2,EA,A-22-3,SHIPPING,SO-26297,,E032,1828.58
IT-002008,2025-09-05,SO Issue,TIMI-1056,-25,EA,A-22-3,SHIPPING,SO-26507,,E033,17.21
IT-000319,2025-09-06,PO Receipt,SHEA-1045,169,EA,RECEIVING,E-38-1 ,PO-31135,,E038,47.68
IT-000320,2025-09-06,PO Receipt,AC-1048,24,EA,RECEIVING,D-19-1,PO-31135,,E036,1745.47
IT-001021,2025-09-06,SO Issue,SHEA-1045,-200,EA,A-37-2,SHIPPING,SO-26123,,E029,47.68
IT-001431,06-Sep-2025,SO Issue,CONV-1051,-5,EA,A-23-4,SHIPPING,SO-26287,,E035,4147.58
IT-002074,2025-09-06,Transfer,SHEA-1025,8,EA,B-03-5,C-10-5,,,E030,153.95000000000002
IT-000244,2025-09-07,PO Receipt,SHEA-1068 ,105,EA,RECEIVING,B-26-5,PO-31103,,E029,180.78
IT-000245,2025-09-07,PO Receipt,SHEA-1049 ,25,EA,RECEIVING,E-05-4,PO-31103,,E035,153.4
IT-000246,2025-09-07,PO Receipt,SHEA-1049,25,EA,RECEIVING,C-26-1,PO-31103,,E031,153.4
IT-000247,2025-09-07,PO Receipt,SHEA-1049,191,EA,RECEIVING,F-14-2,PO-31103 ,,E031,153.4
IT-001088,09/07/2025,SO Issue,SHEA-1064,-1,EA,A-22-3,SHIPPING,SO-26147,,E039,139.88
IT-001460,2025-09-07,SO Issue,GEAR-1084,-3,EA,C-17-4,SHIPPING,SO-26296,,E037,3456.0
IT-001770,2025-09-07,SO Issue,MOUN-1018,-1,EA,C-17-4,SHIPPING,SO-26419,,E031,109.13
IT-001916,2025-09-07,SO Issue,SHEA-1088,-3,EA,E-22-4,SHIPPING,SO-26469,,E037,189.79
IT-002009,2025-09-07,SO Issue,AC-1057,-3,EA,A-23-4,SHIPPING,SO-26507,,E037,687.08
IT-000896,2025-09-08,SO Issue,TIMI-1032,-6,EA,B-08-5,SHIPPING,SO-26072,,E037,32.99
IT-001332,2025-09-08,SO Issue,SPRO-1055,-12,EA,E-26-3,SHIPPING,SO-26252,,E032,26.94
IT-001420,2025-09-08,SO Issue,AC-1006,-2,EA ,C-40-1,SHIPPING,SO-26284,,E029,2130.52
IT-001430,2025-09-08,SO Issue,AC-1057,-1,EA,F-08-1,SHIPPING,SO-26287 ,,E026,687.08
IT-001568,2025-09-08,SO Issue,SKF-6308-2Z,-12,EA,E-31-4 ,SHIPPING,SO-26338,,E034,10.25
IT-000306,2025-09-09,PO Receipt,AC-1054,168,EA,RECEIVING,D-40-3,PO-31129,,E028,1828.58
IT-000714,2025-09-09 ,SO Issue,SHEA-1035,-1,EA,B-11-2,SHIPPING,SO-26006,,E037,148.52
IT-001421,09/09/25,SO Issue,MOUN-1034,-2,EA,B-26-4,SHIPPING,SO-26284,,E038,23.82
IT-001786,2025-09-09,SO Issue,SHEA-1072,-5,EA,E-08-5,SHIPPING,SO-26424,,E035,101.96000000000001
IT-001996,09/09/2025,SO Issue,SHEA-1049,-1,EA,B-31-3,SHIPPING,SO-26502,,E032,153.4
IT-000565,2025-09-10,PO Receipt,SPRO-1004,177,EA,RECEIVING,D-16-4,PO-31244,,E031,42.84
IT-000566,2025-09-10,PO Receipt,SPRO-1004,177,EA,RECEIVING,D-10-2,PO-31244,,E028,42.84
IT-000567,2025-09-10,PO Receipt,SHEA-1068,105,EA,RECEIVING,F-09-2,PO-31244,,E026,180.78
IT-000887,2025-09-10,SO Issue,CONV-1043,-2,EA,D-17-2,SHIPPING,SO-26068,,E028,1971.53
IT-001023,2025-09-11,SO Issue,SHEA-1035,-5,EA,F-04-4,SHIPPING,SO-26123,,E037,148.52
IT-001087,2025-09-11,SO Issue,SHEA-1038,-3,EA,C-03-2,SHIPPING,SO-26147,,E033,295.28000000000003
IT-002059,2025-09-11,Scrap,MOUN-1029,1,EA ,C-37-5,B-39-1,Count,,E034,86.28
IT-000715,2025-09-12,SO Issue,BRI-HHCS-0500-13-200-G8,-6,BX,C-38-3,SHIPPING,SO-26006,,E029,44.75
IT-000895,2025-09-12,SO Issue,ROLL-1012,-10,EA,C-19-1,SHIPPING,SO-26072,,E039,47.52
IT-001086,2025-09-12,SO Issue,SHEA-1088,-1,EA,B-26-2,SHIPPING,SO-26147,,E026,189.79
IT-001463,2025-09-12,SO Issue,SPRO-1069,-3,EA,C-11-3,SHIPPING,SO-26297,,E030,115.11
IT-000211,2025-09-13,PO Receipt,MOUN-1083,250,EA,RECEIVING,C-32-5,PO-31089,,E036,87.77
IT-000637,2025-09-13,PO Receipt,AC-1033,250,EA,RECEIVING,D-13-1,PO-31278,,E030,1093.27
IT-000638,2025-09-13 ,PO Receipt,SPRO-1050,53,EA,RECEIVING,A-06-3,PO-31278,,E039,12.85
IT-000639,09/13/25,PO Receipt,AC-1033,142,EA,RECEIVING,A-09-1 ,PO-31278,,E039,1093.27
IT-000778,2025-09-13,SO Issue,SPRO-1015,-6,EA,C-10-5,SHIPPING,SO-26029,,E031,74.58
IT-000801,2025-09-13 ,SO Issue,AC-1048,-5,EA,E-31-4,SHIPPING,SO-26041,,E029,1745.47
IT-001954,2025-09-13,SO Issue,AC-1085,-1,EA,F-09-3,SHIPPING,SO-26487,,E037,365.76
IT-000594,2025-09-14,PO Receipt,AC-1074,130,EA,RECEIVING,C-02-2,PO-31257,,E039,1663.14
IT-000595,2025-09-14,PO Receipt,MOUN-1031,153,EA,RECEIVING,B-29-2,PO-31257,,E036,38.78
IT-000596,2025-09-14,PO Receipt,TIM-LM11949-LM11910,338,EA,RECEIVING,D-10-4,PO-31257,,E037,7.6
IT-000597,2025-09-14,PO Receipt,GEAR-1084,50,EA,RECEIVING,A-02-5,PO-31257,,E039,3456.0
IT-000619,2025-09-14,PO Receipt,ROLL-1044,136,EA,RECEIVING,B-02-3,PO-31269,,E032,140.68
IT-000620,2025-09-14,PO Receipt,SHEA-1077,50,EA,RECEIVING,B-23-3,PO-31269,,E038,67.98
IT-000658,2025-09-14,PO Receipt,AC-1040,171,EA,RECEIVING,A-32-2,PO-31284,,E039,609.44
IT-000800,09/14/25,SO Issue,BRI-HHCS-0500-13-200-G8,-12,BX,E-15-1,SHIPPING,SO-26041,,E034,44.75
IT-000502,2025-09-15,PO Receipt,TIMI-1058,25,EA,RECEIVING,A-06-4,PO-31215,,E032,84.45
IT-000503,2025-09-15,PO Receipt,TIMI-1014,189,EA,RECEIVING,B-40-3,PO-31215,,E039,49.480000000000004
IT-001322,2025-09-15,SO Issue,SKF-6205-2RS1,-50,EA,E-05-1,SHIPPING,SO-26246,,E030,3.55
IT-001771,2025-09-15,SO Issue,SHEA-1082,-5,EA,A-10-3,SHIPPING,SO-26419,,E033,186.61
IT-001852,2025-09-15,SO Issue,GEAR-1084,-1,EA,C-40-1,SHIPPING,SO-26447,,E036,3456.0
IT-001903,2025-09-15,SO Issue,CONV-1022,-5,EA,B-34-4,SHIPPING,SO-26465,,E028,2154.05
IT-001917,2025-09-15,SO Issue,ROLL-1079,-2,EA,F-24-2,SHIPPING,SO-26469,,E030 ,102.65
IT-000133,2025-09-16,PO Receipt,SHEA-1088,91,EA,RECEIVING,A-28-5,PO-31056,,E029,189.79
IT-000134,09/16/2025,PO Receipt,SHEA-1088,91,EA,RECEIVING,C-35-5,PO-31056,,E035,189.79
IT-000135,2025-09-16,PO Receipt,SHEA-1088,91,EA,RECEIVING,A-28-2,PO-31056,,E031,189.79
IT-000136,2025-09-16 ,PO Receipt,SHEA-1088,91,EA,RECEIVING,A-40-4,PO-31056,,E032,189.79
IT-000915,2025-09-16,SO Issue,MOUN-1062,-1,EA,D-28-2 ,SHIPPING,SO-26079 ,,E039,135.75
IT-001456,2025-09-16,SO Issue,CONV-1059,-2,EA,E-23-5 ,SHIPPING,SO-26296,,E039,3693.63
IT-002030,2025-09-16,SO Issue,SPRO-1078,-100,EA,E-15-1,SHIPPING,SO-26514,,E038,69.25
IT-000808,2025-09-17,SO Issue,CONV-1022,-1,EA,F-01-5,SHIPPING,SO-26043,,E029,2154.05
IT-001422,2025-09-17,SO Issue,CONV-1013,-5,EA,C-40-1,SHIPPING,SO-26284,,E032,2336.18
IT-001432,2025-09-17,SO Issue,TIMI-1075,-12,EA,F-34-2,SHIPPING,SO-26287,,E035,72.76
IT-001859,2025-09-17,SO Issue,SHEA-1049,-3,EA,E-26-3,SHIPPING,SO-26450,,E039,153.4
IT-001465,2025-09-18,SO Issue,SHEA-1045,-50,EA,A-23-4,SHIPPING,SO-26297,,E035,47.68
IT-001495,2025-09-18,SO Issue,AC-1074,-2,EA,A-14-1,SHIPPING,SO-26309,,E028,1663.14
IT-001819,2025-09-18,SO Issue,ROLL-1012,-200,EA,C-10-4,SHIPPING,SO-26437,,E037,47.52
IT-001821,2025-09-18,SO Issue,MOUN-1018,-1,EA,C-11-3,SHIPPING,SO-26437,,E026,109.13
IT-002031,2025-09-18,SO Issue,ROLL-1012,-1,EA ,D-28-2,SHIPPING,SO-26514 ,,E039,47.52
IT-000811,2025-09-19,SO Issue,DOD-TXT315,-1,EA,F-04-4,SHIPPING,SO-26043,,E026,1180.0
IT-001333,2025-09-19,SO Issue,DOD-TXT315,-5,EA,A-21-2 ,SHIPPING,SO-26252,,E032,1180.0
IT-001444,2025-09-19,SO Issue,SPRO-1041,-6,EA,A-31-5,SHIPPING,SO-26291,,E035,35.35
IT-002076,2025-09-19,Scrap,SPRO-1069,-5,EA,E-20-4,D-15-3,Damage,,E029,115.11
IT-000006,2025-09-20,PO Receipt,SHEA-1088,500,EA,RECEIVING,C-19-2,PO-31004,,E026,189.79
IT-000007,2025-09-20,PO Receipt,SHEA-1037,130,EA,RECEIVING,C-30-1,PO-31004,,E026,99.06
IT-000008,2025-09-20,PO Receipt,SPRO-1027,500,EA,RECEIVING,E-28-2,PO-31004,,E032,77.98
IT-000624,2025-09-20,PO Receipt,SPRO-1055,500,EA,RECEIVING,B-27-2,PO-31271,,E026,26.94
IT-000803,09/21/2025,SO Issue,ROLL-1044,-1,EA,A-14-1,SHIPPING,SO-26041,,E032,140.68
IT-001496,2025-09-21,SO Issue,TIMI-1017,-10,EA,C-10-4 ,SHIPPING,SO-26309,,E039,50.69
IT-001785,2025-09-21,SO Issue,SHEA-1072,-1,EA,E-05-1 ,SHIPPING,SO-26424,,E034,101.96000000000001
IT-001901,2025-09-21,SO Issue,CONV-1065,-1,EA,B-20-2,SHIPPING ,SO-26465,,E034,2903.56
IT-002068,2025-09-21,Cycle Count Adj,MOUN-1083,3,EA,B-10-2,E-34-4,Bin move,,E033,87.77
IT-000731,2025-09-22,SO Issue,SKF-6308-2Z,-12,EA,C-40-1,SHIPPING,SO-26012,,E030,10.25
IT-001220,2025-09-22,SO Issue,TIM-LM11949-LM11910,-4,EA,B-26-4,SHIPPING,SO-26201,,E027,7.6
IT-001221,2025-09-22,SO Issue,GEAR-1066,-1,EA,C-38-3,SHIPPING,SO-26201,,E035,1270.02
IT-000810,2025-09-23,SO Issue,SKF-6308-2Z,-6,EA,F-02-3,SHIPPING,SO-26043,,E029,10.25
IT-001219,2025-09-23,SO Issue,SPRO-1055,-10,EA,C-03-4,SHIPPING,SO-26201,,E028,26.94
IT-001429,2025-09-23,SO Issue,SPRO-1061,-25,EA,F-12-4,SHIPPING,SO-26287,,E038,87.28
IT-000177,2025-09-24,PO Receipt,SPRO-1041,135,EA,RECEIVING,D-01-4,PO-31074,,E028,35.35
IT-000178,2025-09-24,PO Receipt,ULI-S-4123,170,BD,RECEIVING,A-32-3,PO-31074 ,,E035,31.0
IT-000179,2025-09-24,PO Receipt,SIG-SF18-80,131,RL,RECEIVING,E-37-3,PO-31074,,E039,24.6
IT-000180,2025-09-24,PO Receipt,AC-1085,61,EA,RECEIVING,C-38-3,PO-31074,,E035,365.76
IT-001050,2025-09-24,SO Issue,MOUN-1029,-12,EA,F-01-5,SHIPPING,SO-26136,,E035,86.28
IT-001423,2025-09-24,SO Issue,AC-1085,-2,EA,A-12-2,SHIPPING,SO-26284,,E028,365.76
IT-001497,2025-09-24,SO Issue,MOUN-1062,-3,EA,C-03-4,SHIPPING,SO-26309,,E026,135.75
IT-002029,2025-09-24,SO Issue,TIMI-1030,-6,EA,C-10-5,SHIPPING,SO-26514,,E036,66.14
IT-002032,2025-09-24,SO Issue,AC-1054,-1,EA,A-31-5,SHIPPING ,SO-26514,,E030,1828.58
IT-002073,2025-09-24,Cycle Count Adj,SHEA-1072,-10,EA,B-14-3,A-26-4,,,E029,101.96000000000001
IT-000349,2025-09-25,PO Receipt,SHEA-1077,50,EA,RECEIVING,F-32-4,PO-31147,,E027,67.98
IT-001084,2025-09-25,SO Issue,SHEA-1038,-1,EA,C-10-4,SHIPPING,SO-26147,,E038,295.28000000000003
IT-001985,2025-09-25,SO Issue,MOUN-1034,-12,EA,E-05-1,SHIPPING,SO-26498,,E036,23.82
IT-002026 ,2025-09-25,SO Issue,TIMI-1017,-10,EA,B-36-4,SHIPPING,SO-26513,,E039,50.69
IT-000804,2025-09-26,SO Issue,MOUN-1029,-50,EA ,E-15-1,SHIPPING,SO-26041,,E033,86.28
IT-001049,2025-09-26,SO Issue,AC-1074,-2,EA,A-12-2,SHIPPING,SO-26136,,E034,1663.14
IT-001769,2025-09-26,SO Issue,MOUN-1008,-6,EA,A-21-2,SHIPPING,SO-26418,,E028,71.79
IT-001818,2025-09-26,SO Issue,SHEA-1028,-5,EA,A-12-2,SHIPPING,SO-26437,,E026,284.6
IT-000589,"Sep 27, 2025",PO Receipt,TIMI-1020,250,EA,RECEIVING,A-13-2,PO-31255,,E034,52.03
IT-000590,2025-09-27,PO Receipt,SHEA-1019,52,EA,RECEIVING,B-03-3,PO-31255,,E029,94.5
IT-000591,09/27/25,PO Receipt,MOUN-1062,250,EA,RECEIVING,B-31-1,PO-31255,,E027,135.75
IT-001051,2025-09-27,SO Issue,SHEA-1035,-3,EA,C-38-3,SHIPPING ,SO-26136,,E031,148.52
IT-001346 ,2025-09-27,SO Issue,SPRO-1078,-200,EA,F-08-1,SHIPPING,SO-26258,,E030,69.25
IT-001982,2025-09-27,SO Issue,AC-1057,-3,EA,C-06-3,SHIPPING,SO-26498,,E026,687.08
IT-001902,2025-09-28,SO Issue,SHEA-1037,-2,EA,C-03-4,SHIPPING,SO-26465,,E028,99.06
IT-002027,2025-09-28,SO Issue,CONV-1043,-3,EA,A-18-1,SHIPPING,SO-26513,,E029,1971.53
IT-000444,2025-09-29,PO Receipt,ROLL-1021,101,EA,RECEIVING,A-27-3,PO-31191,,E038 ,81.74
IT-000445,2025-09-29,PO Receipt,GEAR-1016,25,EA,RECEIVING,E-21-3,PO-31191,,E033,2265.26
IT-000446,2025-09-29,PO Receipt,SHEA-1035,193,EA,RECEIVING,F-37-5,PO-31191,,E033,148.52
IT-000729,2025-09-29,SO Issue,TIMI-1032,-6,EA,A-13-5,SHIPPING,SO-26012,,E037,32.99
IT-000732,2025-09-29,SO Issue,SHEA-1045,-4,EA,A-24-3,SHIPPING,SO-26012,,E037,47.68
IT-000820,2025-09-29,SO Issue,SHEA-1082,-2,EA,B-20-2,SHIPPING,SO-26046,,E027,186.61
IT-001168,2025-09-29,SO Issue ,SPRO-1069,-1,EA,D-23-5,SHIPPING,SO-26184,,E029 ,115.11
IT-000058,2025-09-30,PO Receipt,SHEA-1064,23,EA,RECEIVING,D-14-2,PO-31024,,E028,139.88
IT-000059,2025-09-30,PO Receipt,MOUN-1008,52,EA,RECEIVING,B-25-5,PO-31024,,E030,71.79
IT-000757,2025-09-30,SO Issue,SHEA-1007,-3,EA,E-33-2,SHIPPING,SO-26022,,E037,129.94
IT-000758,2025-09-30,SO Issue,SHEA-1003,-1,EA,B-14-2,SHIPPING,SO-26022,,E035,235.72
IT-001370 ,30-Sep-2025,SO Issue,AC-1074 ,-2,EA,A-23-4,SHIPPING,SO-26267,,E032,1663.14
IT-001832,2025-09-30,SO Issue,AC-1054,-2,EA,C-06-3,SHIPPING,SO-26441,,E028,1828.58
IT-000321,2025-10-01,PO Receipt,AC-1048,250,EA,RECEIVING,F-17-2,PO-31136,,E039,1745.47
IT-000433,2025-10-01,PO Receipt,GEAR-1080,179,EA,RECEIVING,D-22-3,PO-31184,,E028 ,1484.33
IT-000434,2025-10-01,PO Receipt,TIMI-1030,10,EA,RECEIVING,C-03-3,PO-31184,,E035,66.14
IT-000459,2025-10-01,PO Receipt,SHEA-1025,500,EA ,RECEIVING ,D-14-3,PO-31197,,E030,153.95000000000002
IT-000460,2025-10-01,PO Receipt,SPRO-1087,25,EA,RECEIVING,D-02-5,PO-31197,,E036,44.550000000000004
IT-000461,2025-10-01,PO Receipt,SPRO-1087,167,EA,RECEIVING,B-26-3,PO-31197,,E034,44.550000000000004
IT-000819,2025-10-01,SO Issue,SHEA-1007 ,-1,EA,A-18-1,SHIPPING,SO-26046 ,,E032,129.94
IT-000817,2025-10-02,SO Issue,SHEA-1038,-5,EA,A-31-5,SHIPPING,SO-26046 ,,E036,295.28000000000003
IT-000954,2025-10-02,SO Issue,ROLL-1079,-2,EA,C-25-5,SHIPPING,SO-26094,,E038,102.65
IT-001048,2025-10-02,SO Issue,SHEA-1028,-1,EA,C-11-3,SHIPPING,SO-26136,,E037,284.6
IT-001172,2025-10-02,SO Issue,SHEA-1064,-2,EA,B-34-4,SHIPPING,SO-26185,,E026,139.88
IT-001621,2025-10-02,SO Issue,SPRO-1061,-2,EA,A-13-5,SHIPPING,SO-26358,,E026,87.28
IT-001991,2025-10-02,SO Issue,TIMI-1000,-200,EA,D-17-4,SHIPPING,SO-26500,,E027,43.53
IT-002025,2025-10-02,SO Issue,SPRO-1004,-25,EA,F-02-3,SHIPPING,SO-26513,,E031,42.84
IT-002070,2025-10-02,Transfer,ROLL-1021,2,EA,A-08-3,B-31-2,Count,,E033,81.74
IT-000818,2025-10-03,SO Issue,CONV-1022,-5,EA,E-22-4,SHIPPING,SO-26046,,E038,2154.05
IT-001372,2025-10-03,SO Issue,TIMI-1000,-12,EA,B-31-3,SHIPPING,SO-26268,,E028,43.53
IT-001376,2025-10-03,SO Issue,GEAR-1073,-2,EA,C-25-5,SHIPPING,SO-26268,,E026,1938.75
IT-001433,2025-10-03,SO Issue,SHEA-1035,-5,EA,B-14-4,SHIPPING,SO-26287,,E030,148.52
IT-001498,10/03/25,SO Issue,MOUN-1031,-200,EA,E-33-2 ,SHIPPING,SO-26309,,E033,38.78
IT-001834,2025-10-03,SO Issue,GEAR-1016,-2,EA,A-36-3,SHIPPING,SO-26441,,E029,2265.26
IT-002028,2025-10-03,SO Issue,SPRO-1070,-100,EA,C-17-4,SHIPPING,SO-26513,,E033,22.96
IT-000787,2025-10-04,SO Issue,TIMI-1058,-6,EA,C-30-4,SHIPPING,SO-26035,,E026 ,84.45
IT-001844,2025-10-04,SO Issue,SHEA-1077,-50,EA,D-17-2,SHIPPING,SO-26445,,E029,67.98
IT-001867,2025-10-04,SO Issue,AC-1006,-1,EA,B-21-3,SHIPPING,SO-26453,,E037,2130.52
IT-001992,2025-10-04,SO Issue,CONV-1089,-1,EA,C-17-4,SHIPPING,SO-26500,,E036,5864.59
IT-000907,2025-10-05,SO Issue,SPRO-1055,-200,EA,C-17-4,SHIPPING,SO-26076,,E029,26.94
IT-001820,2025-10-05,SO Issue,GEAR-1066,-5,EA,E-06-5,SHIPPING,SO-26437,,E036,1270.02
IT-001866,2025-10-05,SO Issue,ROLL-1021,-25,EA,F-12-4,SHIPPING,SO-26453,,E031,81.74
IT-001986,2025-10-05,SO Issue,GEAR-1016,-3,EA,C-03-2,SHIPPING,SO-26498,,E026,2265.26
IT-001062,2025-10-06,SO Issue,GEAR-1080,-5,EA,F-08-1,SHIPPING,SO-26139,,E039,1484.33
IT-001539,2025-10-06,SO Issue,TIMI-1014,-1,EA,A-12-2,SHIPPING,SO-26323,,E028,49.480000000000004
IT-000158,2025-10-07,PO Receipt,3M-SF401AF,84,EA,RECEIVING,D-34-4,PO-31066,,E030,4.05
IT-000159,2025-10-07,PO Receipt,3M-SF401AF,84,EA,RECEIVING,D-17-3,PO-31066,,E036,4.05
IT-000160,2025-10-07,PO Receipt,HEN-243,240,EA,RECEIVING,B-27-3,PO-31066,,E039,22.1
IT-000164,2025-10-07,PO Receipt,SHEA-1038,101,EA,RECEIVING,E-07-5,PO-31068,,E039,295.28000000000003
IT-000165,2025-10-07,PO Receipt,SHEA-1003,25,EA,RECEIVING,B-01-4,PO-31068,,E032,235.72
IT-000166,"Oct 07, 2025",PO Receipt,GEAR-1073,77,EA,RECEIVING,B-23-1,PO-31068,,E038,1938.75
IT-000441,07-Oct-2025,PO Receipt,SHEA-1035,100,EA,RECEIVING,D-05-3,PO-31189,,E035,148.52
IT-000730,2025-10-07,SO Issue,MOUN-1062,-1,EA,E-22-4,SHIPPING,SO-26012,,E027,135.75
IT-000809,2025-10-07,SO Issue,SHEA-1082,-1,EA,C-25-5,SHIPPING,SO-26043,,E034,186.61
IT-001169,2025-10-07,SO Issue,CONV-1046,-2,EA,A-21-2,SHIPPING,SO-26185,,E032,7311.89
IT-001206,2025-10-07,SO Issue,SHEA-1072,-1,EA,E-29-1,SHIPPING,SO-26196,,E028,101.96000000000001
IT-001397,2025-10-07,SO Issue,DOD-TXT315,-1,EA,A-36-4,SHIPPING,SO-26276,,E031,1180.0
IT-001833,2025-10-07,SO Issue,SPRO-1055,-2,EA,E-37-4,SHIPPING,SO-26441,,E032,26.94
IT-001984,"Oct 07, 2025",SO Issue,SHEA-1037,-50,EA,A-18-1,SHIPPING,SO-26498,,E039,99.06
IT-000322,2025-10-08,PO Receipt,TIMI-1000,10,EA,RECEIVING,B-09-5,PO-31137,,E027,43.53
IT-000323,2025-10-08,PO Receipt,SPRO-1087,167,EA,RECEIVING,F-34-5,PO-31137,,E039,44.550000000000004
