journal_id,posting_date,period,account_number,account_name,debit,credit,memo,source_module,reference
JE-000051,2025-07-23,2025-07,2100,Accrued Expenses,0,704.35,Sales tax payable,AR,INV-60011
JE-000052,2025-07-23,2025-07,5000,COGS - Materials,8570.77,0,COGS,AR,INV-60011
JE-000053,2025-07-23,2025-07,1220,Inventory - Finished Goods,0,8570.77,Inventory relief,AR,INV-60011
JE-002169,2025-07-23,2025-07,1000,Operating Cash,3161.4,0,Customer payment,AR,NIC-CR00167
JE-002170,2025-07-23,2025-07,1100,Accounts Receivable,0,3161.4,Customer payment,AR,NIC-CR00167
JE-002291,2025-07-23,2025-07,1000,Operating Cash,6870.37,0,Customer payment,AR,NIC-CR00228
JE-002292,2025-07-23,2025-07,1100,Accounts Receivable,0,6870.37,Customer payment,AR,NIC-CR00228
JE-002357,2025-07-23,2025-07,1000,Operating Cash,18044.48,0,Customer payment,AR,NIC-CR00261
JE-002358,2025-07-23,2025-07,1100,Accounts Receivable,0,18044.48,Customer payment,AR,NIC-CR00261
JE-002803,2025-07-23,2025-07,2050,GR/IR Clearing (Received Not Invoiced),3829.35,0,Supplier inv INV2867870,AP,INV2867870
JE-002804,2025-07-23,2025-07,5300,Freight In,147.18,0,Freight in,AP,INV2867870
JE-002805,2025-07-23,2025-07,2000,Accounts Payable,0,3976.53,Supplier inv INV2867870,AP,INV2867870
JE-003056,2025-07-23,2025-07,1200,Inventory - Raw Materials,5200.2,0,PO receipt PO-31001,INV,RCV-40001
JE-003057,2025-07-23,2025-07,2050,GR/IR Clearing (Received Not Invoiced),0,5200.2,PO receipt PO-31001,INV,RCV-40001
JE-003224,2025-07-23,2025-07,1200,Inventory - Raw Materials,3319.31,0,PO receipt PO-31090,INV,RCV-40085
JE-003225,2025-07-23,2025-07,2050,GR/IR Clearing (Received Not Invoiced),0,3319.31,PO receipt PO-31090,INV,RCV-40085
JE-000952,2025-07-24,2025-07,1100,Accounts Receivable,7426.66,0,Invoice INV-60206,AR,INV-60206
JE-000953,2025-07-24,2025-07,4000,Product Sales - Manufactured,0,6681.65,Invoice INV-60206,AR,INV-60206
JE-000954,2025-07-24,2025-07,4100,Freight Revenue,0,260.59,Freight billed,AR,INV-60206
JE-000955,2025-07-24,2025-07,2100,Accrued Expenses,0,484.42,Sales tax payable,AR,INV-60206
JE-000956,2025-07-24,2025-07,5000,COGS - Materials,3953.95,0,COGS,AR,INV-60206
JE-000957,2025-07-24,2025-07,1220,Inventory - Finished Goods,0,3953.95,Inventory relief,AR,INV-60206
JE-002389,2025-07-24,2025-07,1000,Operating Cash,5532.05,0,Customer payment,AR,NIC-CR00277
JE-002390,2025-07-24,2025-07,1100,Accounts Receivable,0,5532.05,Customer payment,AR,NIC-CR00277
JE-000254,2025-07-25,2025-07,1100,Accounts Receivable,8000.66,0,Invoice INV-60055,AR,INV-60055
JE-000255,2025-07-25,2025-07,4000,Product Sales - Manufactured,0,8000.66,Invoice INV-60055,AR,INV-60055
JE-000256,2025-07-25,2025-07,5000,COGS - Materials,5400.94,0,COGS,AR,INV-60055
JE-000257,2025-07-25,2025-07,1220,Inventory - Finished Goods,0,5400.94,Inventory relief,AR,INV-60055
JE-002694,2025-07-25,2025-07,2050,GR/IR Clearing (Received Not Invoiced),3319.31,0,Supplier inv INV8101322,AP,INV8101322
JE-002695,2025-07-25,2025-07,2000,Accounts Payable,0,3319.31,Supplier inv INV8101322,AP,INV8101322
JE-000711,2025-07-26,2025-07,1100,Accounts Receivable,12231.47,0,Invoice INV-60152,AR,INV-60152
JE-000712,2025-07-26,2025-07,4000,Product Sales - Manufactured,0,12231.47,Invoice INV-60152,AR,INV-60152
JE-000713,2025-07-26,2025-07,5000,COGS - Materials,6789.25,0,COGS,AR,INV-60152
JE-000714,2025-07-26,2025-07,1220,Inventory - Finished Goods,0,6789.25,Inventory relief,AR,INV-60152
JE-000984,2025-07-26,2025-07,1100,Accounts Receivable,975.13,0,Invoice INV-60212,AR,INV-60212
JE-000985,2025-07-26,2025-07,4000,Product Sales - Manufactured,0,975.13,Invoice INV-60212,AR,INV-60212
JE-000986,2025-07-26,2025-07,5000,COGS - Materials,607.86,0,COGS,AR,INV-60212
JE-000987,2025-07-26,2025-07,1220,Inventory - Finished Goods,0,607.86,Inventory relief,AR,INV-60212
JE-002663,2025-07-26,2025-07,2050,GR/IR Clearing (Received Not Invoiced),12387.9,0,Supplier inv SI9285576,AP,SI9285576
JE-002664,2025-07-26,2025-07,5300,Freight In,43.17,0,Freight in,AP,SI9285576
JE-002665,2025-07-26,2025-07,2000,Accounts Payable,0,12431.07,Supplier inv SI9285576,AP,SI9285576
JE-003196,2025-07-26,2025-07,1200,Inventory - Raw Materials,12687.6,0,PO receipt PO-31073,INV,RCV-40071
JE-003197,2025-07-26,2025-07,2050,GR/IR Clearing (Received Not Invoiced),0,12687.6,PO receipt PO-31073,INV,RCV-40071
JE-001977,2025-07-27,2025-07,1000,Operating Cash,29850.45,0,Customer payment,AR,NIC-CR00071
JE-001978,2025-07-27,2025-07,1100,Accounts Receivable,0,29850.45,Customer payment,AR,NIC-CR00071
JE-002061,2025-07-27,2025-07,1000,Operating Cash,7809.12,0,Customer payment,AR,NIC-CR00113
JE-002062,2025-07-27,2025-07,1100,Accounts Receivable,0,7809.12,Customer payment,AR,NIC-CR00113
JE-002379,2025-07-27,2025-07,1000,Operating Cash,9015.87,0,Customer payment,AR,NIC-CR00272
JE-002380,2025-07-27,2025-07,1100,Accounts Receivable,0,9015.87,Customer payment,AR,NIC-CR00272
JE-000279,2025-07-28,2025-07,1100,Accounts Receivable,2736.16,0,Invoice INV-60061,AR,INV-60061
JE-000280,2025-07-28,2025-07,4000,Product Sales - Manufactured,0,2551.2,Invoice INV-60061,AR,INV-60061
JE-000281,2025-07-28,2025-07,2100,Accrued Expenses,0,184.96,Sales tax payable,AR,INV-60061
JE-000282,2025-07-28,2025-07,5000,COGS - Materials,1409.5,0,COGS,AR,INV-60061
JE-000283,2025-07-28,2025-07,1220,Inventory - Finished Goods,0,1409.5,Inventory relief,AR,INV-60061
JE-000778,2025-07-28,2025-07,1100,Accounts Receivable,28137.77,0,Invoice INV-60167,AR,INV-60167
JE-000779,2025-07-28,2025-07,4000,Product Sales - Manufactured,0,28137.77,Invoice INV-60167,AR,INV-60167
JE-000780,2025-07-28,2025-07,5000,COGS - Materials,18521.16,0,COGS,AR,INV-60167
JE-000781,2025-07-28,2025-07,1220,Inventory - Finished Goods,0,18521.16,Inventory relief,AR,INV-60167
JE-001363,2025-07-28,2025-07,1100,Accounts Receivable,28942.66,0,Invoice INV-60291,AR,INV-60291
JE-001364,2025-07-28,2025-07,4000,Product Sales - Manufactured,0,28942.66,Invoice INV-60291,AR,INV-60291
JE-001365,2025-07-28,2025-07,5000,COGS - Materials,19240.86,0,COGS,AR,INV-60291
JE-001366,2025-07-28,2025-07,1220,Inventory - Finished Goods,0,19240.86,Inventory relief,AR,INV-60291
JE-001845,2025-07-28,2025-07,1000,Operating Cash,1334.83,0,Customer payment,AR,NIC-CR00005
JE-001846,2025-07-28,2025-07,1100,Accounts Receivable,0,1334.83,Customer payment,AR,NIC-CR00005
JE-002499,2025-07-28,2025-07,2050,GR/IR Clearing (Received Not Invoiced),5200.2,0,Supplier inv 98988635,AP,98988635
JE-002500,2025-07-28,2025-07,2000,Accounts Payable,0,5200.2,Supplier inv 98988635,AP,98988635
JE-001915,2025-07-29,2025-07,1000,Operating Cash,1418.22,0,Customer payment,AR,NIC-CR00040
JE-001916,2025-07-29,2025-07,1100,Accounts Receivable,0,1418.22,Customer payment,AR,NIC-CR00040
JE-003202,2025-07-29,2025-07,1200,Inventory - Raw Materials,4170.23,0,PO receipt PO-31077,INV,RCV-40074
JE-003203,2025-07-29,2025-07,2050,GR/IR Clearing (Received Not Invoiced),0,4170.23,PO receipt PO-31077,INV,RCV-40074
JE-003260,2025-07-29,2025-07,1200,Inventory - Raw Materials,170.0,0,PO receipt PO-31110,INV,RCV-40103
JE-003261,2025-07-29,2025-07,2050,GR/IR Clearing (Received Not Invoiced),0,170.0,PO receipt PO-31110,INV,RCV-40103
JE-003354,2025-07-29,2025-07,1200,Inventory - Raw Materials,866.5,0,PO receipt PO-31159,INV,RCV-40150
JE-003355,2025-07-29,2025-07,2050,GR/IR Clearing (Received Not Invoiced),0,866.5,PO receipt PO-31159,INV,RCV-40150
JE-002433,2025-07-30,2025-07,1000,Operating Cash,9263.47,0,Customer payment,AR,NIC-CR00299
JE-002434,2025-07-30,2025-07,1100,Accounts Receivable,0,9263.47,Customer payment,AR,NIC-CR00299
JE-002734,2025-07-30,2025-07,2050,GR/IR Clearing (Received Not Invoiced),170.0,0,Supplier inv INV2020069,AP,INV2020069
JE-002735,2025-07-30,2025-07,2000,Accounts Payable,0,170.0,Supplier inv INV2020069,AP,INV2020069
JE-000085,2025-07-31,2025-07,1100,Accounts Receivable,511.67,0,Invoice INV-60019,AR,INV-60019
JE-000086,2025-07-31,2025-07,4000,Product Sales - Manufactured,0,477.08,Invoice INV-60019,AR,INV-60019
JE-000087,2025-07-31,2025-07,2100,Accrued Expenses,0,34.59,Sales tax payable,AR,INV-60019
JE-000088,2025-07-31,2025-07,5000,COGS - Materials,351.04,0,COGS,AR,INV-60019
JE-000089,2025-07-31,2025-07,1220,Inventory - Finished Goods,0,351.04,Inventory relief,AR,INV-60019
JE-000101,2025-07-31,2025-07,1100,Accounts Receivable,7151.82,0,Invoice INV-60022,AR,INV-60022
JE-000102,2025-07-31,2025-07,4000,Product Sales - Manufactured,0,6671.07,Invoice INV-60022,AR,INV-60022
JE-000103,2025-07-31,2025-07,4100,Freight Revenue,0,480.75,Freight billed,AR,INV-60022
JE-000104,2025-07-31,2025-07,5000,COGS - Materials,4501.4,0,COGS,AR,INV-60022
JE-000105,2025-07-31,2025-07,1220,Inventory - Finished Goods,0,4501.4,Inventory relief,AR,INV-60022
JE-000578,2025-07-31,2025-07,1100,Accounts Receivable,2917.22,0,Invoice INV-60124,AR,INV-60124
JE-000579,2025-07-31,2025-07,4000,Product Sales - Manufactured,0,2917.22,Invoice INV-60124,AR,INV-60124
JE-000580,2025-07-31,2025-07,5000,COGS - Materials,2085.38,0,COGS,AR,INV-60124
JE-000581,2025-07-31,2025-07,1220,Inventory - Finished Goods,0,2085.38,Inventory relief,AR,INV-60124
JE-000904,2025-07-31,2025-07,1100,Accounts Receivable,530.02,0,Invoice INV-60195,AR,INV-60195
JE-000905,2025-07-31,2025-07,4000,Product Sales - Manufactured,0,530.02,Invoice INV-60195,AR,INV-60195
JE-000906,2025-07-31,2025-07,5000,COGS - Materials,316.62,0,COGS,AR,INV-60195
JE-000907,2025-07-31,2025-07,1220,Inventory - Finished Goods,0,316.62,Inventory relief,AR,INV-60195
JE-001865,2025-07-31,2025-07,1000,Operating Cash,5271.51,0,Customer payment,AR,NIC-CR00015
JE-001866,2025-07-31,2025-07,1100,Accounts Receivable,0,5271.51,Customer payment,AR,NIC-CR00015
JE-001959,2025-07-31,2025-07,1000,Operating Cash,5637.69,0,Customer payment,AR,NIC-CR00062
JE-001960,2025-07-31,2025-07,1100,Accounts Receivable,0,5637.69,Customer payment,AR,NIC-CR00062
JE-002670,2025-07-31,2025-07,2050,GR/IR Clearing (Received Not Invoiced),4381.81,0,Supplier inv SI5183212,AP,SI5183212
JE-002671,2025-07-31,2025-07,2000,Accounts Payable,0,4381.81,Supplier inv SI5183212,AP,SI5183212
JE-003556,2025-07-31,2025-07,6700,Office & Supplies,2791.56,0,Iron Mountain Inc.,AP,NIC-AP00004
JE-003557,2025-07-31,2025-07,2000,Accounts Payable,0,2791.56,Iron Mountain Inc.,AP,NIC-AP00004
JE-003596,2025-07-31,2025-07,6700,Office & Supplies,2893.24,0,Cintas Corporation,AP,NIC-AP00024
JE-003597,2025-07-31,2025-07,2000,Accounts Payable,0,2893.24,Cintas Corporation,AP,NIC-AP00024
JE-003688,2025-07-31,2025-07,6300,Rent,38500,0,Rockford Industrial Park LLC,AP,NIC-AP00070
JE-003689,2025-07-31,2025-07,2000,Accounts Payable,0,38500,Rockford Industrial Park LLC,AP,NIC-AP00070
JE-003712,2025-07-31,2025-07,6400,Software Subscriptions,15750.0,0,Epicor Kinetic,AP,SW-EPICOR
JE-003713,2025-07-31,2025-07,2000,Accounts Payable,0,15750.0,Epicor Kinetic,AP,SW-EPICOR
JE-003736,2025-07-31,2025-07,6400,Software Subscriptions,1079.17,0,SolidWorks Standard,AP,SW-SOLIDW
JE-003737,2025-07-31,2025-07,2000,Accounts Payable,0,1079.17,SolidWorks Standard,AP,SW-SOLIDW
JE-003760,2025-07-31,2025-07,6400,Software Subscriptions,1000.0,0,MasterControl,AP,SW-MASTER
JE-003761,2025-07-31,2025-07,2000,Accounts Payable,0,1000.0,MasterControl,AP,SW-MASTER
JE-003784,2025-07-31,2025-07,6400,Software Subscriptions,1775.0,0,Microsoft 365 Business Standard,AP,SW-MICROS
JE-003785,2025-07-31,2025-07,2000,Accounts Payable,0,1775.0,Microsoft 365 Business Standard,AP,SW-MICROS
JE-003808,2025-07-31,2025-07,6400,Software Subscriptions,4920.0,0,ADP Workforce Now,AP,SW-ADPWO
JE-003809,2025-07-31,2025-07,2000,Accounts Payable,0,4920.0,ADP Workforce Now,AP,SW-ADPWO
JE-003832,2025-07-31,2025-07,6400,Software Subscriptions,900.0,0,Salesforce Sales Cloud,AP,SW-SALESF
JE-003833,2025-07-31,2025-07,2000,Accounts Payable,0,900.0,Salesforce Sales Cloud,AP,SW-SALESF
JE-003856,2025-07-31,2025-07,6400,Software Subscriptions,700.0,0,Bill.com,AP,SW-BILL.C
JE-003857,2025-07-31,2025-07,2000,Accounts Payable,0,700.0,Bill.com,AP,SW-BILL.C
JE-003880,2025-07-31,2025-07,6400,Software Subscriptions,3150.0,0,Box Business,AP,SW-BOXBU
JE-003881,2025-07-31,2025-07,2000,Accounts Payable,0,3150.0,Box Business,AP,SW-BOXBU
JE-003904,2025-07-31,2025-07,6400,Software Subscriptions,1440.0,0,Zoom Workplace,AP,SW-ZOOMW
JE-003905,2025-07-31,2025-07,2000,Accounts Payable,0,1440.0,Zoom Workplace,AP,SW-ZOOMW
JE-003928,2025-07-31,2025-07,6400,Software Subscriptions,1020.0,0,RingCentral MVP,AP,SW-RINGCE
JE-003929,2025-07-31,2025-07,2000,Accounts Payable,0,1020.0,RingCentral MVP,AP,SW-RINGCE
JE-003952,2025-07-31,2025-07,6400,Software Subscriptions,355.0,0,KnowBe4,AP,SW-KNOWBE
JE-003953,2025-07-31,2025-07,2000,Accounts Payable,0,355.0,KnowBe4,AP,SW-KNOWBE
JE-003976,2025-07-31,2025-07,6000,Salaries & Wages,652697.79,0,Monthly payroll,PR,PR-202507
JE-003977,2025-07-31,2025-07,2300,Payroll Liabilities,0,652697.79,Monthly payroll,PR,PR-202507
JE-000723,2025-08-01,2025-08,1100,Accounts Receivable,14729.69,0,Invoice INV-60155,AR,INV-60155
JE-000724,2025-08-01,2025-08,4000,Product Sales - Manufactured,0,14729.69,Invoice INV-60155,AR,INV-60155
JE-000725,2025-08-01,2025-08,5000,COGS - Materials,10023.62,0,COGS,AR,INV-60155
JE-000726,2025-08-01,2025-08,1220,Inventory - Finished Goods,0,10023.62,Inventory relief,AR,INV-60155
JE-000808,2025-08-01,2025-08,1100,Accounts Receivable,3290.42,0,Invoice INV-60173,AR,INV-60173
JE-000809,2025-08-01,2025-08,4000,Product Sales - Manufactured,0,3191.67,Invoice INV-60173,AR,INV-60173
JE-000810,2025-08-01,2025-08,4100,Freight Revenue,0,98.75,Freight billed,AR,INV-60173
JE-000811,2025-08-01,2025-08,5000,COGS - Materials,2299.75,0,COGS,AR,INV-60173
JE-000812,2025-08-01,2025-08,1220,Inventory - Finished Goods,0,2299.75,Inventory relief,AR,INV-60173
JE-001663,2025-08-01,2025-08,1100,Accounts Receivable,5042.55,0,Invoice INV-60356,AR,INV-60356
JE-001664,2025-08-01,2025-08,4000,Product Sales - Manufactured,0,5042.55,Invoice INV-60356,AR,INV-60356
JE-001665,2025-08-01,2025-08,5000,COGS - Materials,3990.0,0,COGS,AR,INV-60356
JE-001666,2025-08-01,2025-08,1220,Inventory - Finished Goods,0,3990.0,Inventory relief,AR,INV-60356
JE-000284,2025-08-02,2025-08,1100,Accounts Receivable,10211.64,0,Invoice INV-60062,AR,INV-60062
JE-000285,2025-08-02,2025-08,4000,Product Sales - Manufactured,0,10211.64,Invoice INV-60062,AR,INV-60062
JE-000286,2025-08-02,2025-08,5000,COGS - Materials,7054.55,0,COGS,AR,INV-60062
JE-000287,2025-08-02,2025-08,1220,Inventory - Finished Goods,0,7054.55,Inventory relief,AR,INV-60062
JE-000456,2025-08-02,2025-08,1100,Accounts Receivable,1254.99,0,Invoice INV-60099,AR,INV-60099
JE-000457,2025-08-02,2025-08,4000,Product Sales - Manufactured,0,1231.46,Invoice INV-60099,AR,INV-60099
JE-000458,2025-08-02,2025-08,4100,Freight Revenue,0,23.53,Freight billed,AR,INV-60099
JE-000459,2025-08-02,2025-08,5000,COGS - Materials,869.98,0,COGS,AR,INV-60099
JE-000460,2025-08-02,2025-08,1220,Inventory - Finished Goods,0,869.98,Inventory relief,AR,INV-60099
JE-000530,2025-08-02,2025-08,1100,Accounts Receivable,3915.68,0,Invoice INV-60114,AR,INV-60114
JE-000531,2025-08-02,2025-08,4000,Product Sales - Manufactured,0,3650.98,Invoice INV-60114,AR,INV-60114
JE-000532,2025-08-02,2025-08,2100,Accrued Expenses,0,264.7,Sales tax payable,AR,INV-60114
JE-000533,2025-08-02,2025-08,5000,COGS - Materials,2527.5,0,COGS,AR,INV-60114
JE-000534,2025-08-02,2025-08,1220,Inventory - Finished Goods,0,2527.5,Inventory relief,AR,INV-60114
JE-002401,2025-08-02,2025-08,1000,Operating Cash,4386.81,0,Customer payment,AR,NIC-CR00283
JE-002402,2025-08-02,2025-08,1100,Accounts Receivable,0,4386.81,Customer payment,AR,NIC-CR00283
JE-002838,2025-08-02,2025-08,2050,GR/IR Clearing (Received Not Invoiced),866.5,0,Supplier inv INV8628655,AP,INV8628655
JE-002839,2025-08-02,2025-08,2000,Accounts Payable,0,866.5,Supplier inv INV8628655,AP,INV8628655
JE-000401,2025-08-03,2025-08,1100,Accounts Receivable,5968.78,0,Invoice INV-60087,AR,INV-60087
JE-000402,2025-08-03,2025-08,4000,Product Sales - Manufactured,0,5968.78,Invoice INV-60087,AR,INV-60087
JE-000403,2025-08-03,2025-08,5000,COGS - Materials,4206.68,0,COGS,AR,INV-60087
JE-000404,2025-08-03,2025-08,1220,Inventory - Finished Goods,0,4206.68,Inventory relief,AR,INV-60087
JE-000587,2025-08-03,2025-08,1100,Accounts Receivable,9489.12,0,Invoice INV-60126,AR,INV-60126
JE-000588,2025-08-03,2025-08,4000,Product Sales - Manufactured,0,9489.12,Invoice INV-60126,AR,INV-60126
JE-000589,2025-08-03,2025-08,5000,COGS - Materials,7785.29,0,COGS,AR,INV-60126
JE-000590,2025-08-03,2025-08,1220,Inventory - Finished Goods,0,7785.29,Inventory relief,AR,INV-60126
JE-002439,2025-08-03,2025-08,1000,Operating Cash,15045.11,0,Customer payment,AR,NIC-CR00302
JE-002440,2025-08-03,2025-08,1100,Accounts Receivable,0,15045.11,Customer payment,AR,NIC-CR00302
JE-000574,2025-08-04,2025-08,1100,Accounts Receivable,13948.89,0,Invoice INV-60123,AR,INV-60123
JE-000575,2025-08-04,2025-08,4000,Product Sales - Manufactured,0,13948.89,Invoice INV-60123,AR,INV-60123
JE-000576,2025-08-04,2025-08,5000,COGS - Materials,9207.06,0,COGS,AR,INV-60123
JE-000577,2025-08-04,2025-08,1220,Inventory - Finished Goods,0,9207.06,Inventory relief,AR,INV-60123
JE-000648,2025-08-04,2025-08,1100,Accounts Receivable,9053.91,0,Invoice INV-60139,AR,INV-60139
JE-000649,2025-08-04,2025-08,4000,Product Sales - Manufactured,0,8441.87,Invoice INV-60139,AR,INV-60139
JE-000650,2025-08-04,2025-08,2100,Accrued Expenses,0,612.04,Sales tax payable,AR,INV-60139
JE-000651,2025-08-04,2025-08,5000,COGS - Materials,5333.32,0,COGS,AR,INV-60139
JE-000652,2025-08-04,2025-08,1220,Inventory - Finished Goods,0,5333.32,Inventory relief,AR,INV-60139
JE-001649,2025-08-04,2025-08,1100,Accounts Receivable,8031.96,0,Invoice INV-60353,AR,INV-60353
JE-001650,2025-08-04,2025-08,4000,Product Sales - Manufactured,0,7921.68,Invoice INV-60353,AR,INV-60353
JE-001651,2025-08-04,2025-08,4100,Freight Revenue,0,110.28,Freight billed,AR,INV-60353
JE-001652,2025-08-04,2025-08,5000,COGS - Materials,5841.97,0,COGS,AR,INV-60353
JE-001653,2025-08-04,2025-08,1220,Inventory - Finished Goods,0,5841.97,Inventory relief,AR,INV-60353
JE-002493,2025-08-04,2025-08,1000,Operating Cash,3510.36,0,Customer payment,AR,NIC-CR00329
JE-002494,2025-08-04,2025-08,1100,Accounts Receivable,0,3510.36,Customer payment,AR,NIC-CR00329
JE-003332,2025-08-04,2025-08,1200,Inventory - Raw Materials,2994.46,0,PO receipt PO-31148,INV,RCV-40139
JE-003333,2025-08-04,2025-08,2050,GR/IR Clearing (Received Not Invoiced),0,2994.46,PO receipt PO-31148,INV,RCV-40139
JE-003370,2025-08-04,2025-08,1200,Inventory - Raw Materials,17977.6,0,PO receipt PO-31167,INV,RCV-40158
JE-003371,2025-08-04,2025-08,2050,GR/IR Clearing (Received Not Invoiced),0,17977.6,PO receipt PO-31167,INV,RCV-40158
JE-000487,2025-08-05,2025-08,1100,Accounts Receivable,27208.46,0,Invoice INV-60105,AR,INV-60105
JE-000488,2025-08-05,2025-08,4000,Product Sales - Manufactured,0,26800.4,Invoice INV-60105,AR,INV-60105
JE-000489,2025-08-05,2025-08,4100,Freight Revenue,0,408.06,Freight billed,AR,INV-60105
JE-000490,2025-08-05,2025-08,5000,COGS - Materials,19045.88,0,COGS,AR,INV-60105
JE-000491,2025-08-05,2025-08,1220,Inventory - Finished Goods,0,19045.88,Inventory relief,AR,INV-60105
JE-001706,2025-08-05,2025-08,1100,Accounts Receivable,25877.01,0,Invoice INV-60365,AR,INV-60365
JE-001707,2025-08-05,2025-08,4000,Product Sales - Manufactured,0,25353.73,Invoice INV-60365,AR,INV-60365
JE-001708,2025-08-05,2025-08,4100,Freight Revenue,0,523.28,Freight billed,AR,INV-60365
JE-001709,2025-08-05,2025-08,5000,COGS - Materials,18876.18,0,COGS,AR,INV-60365
JE-001710,2025-08-05,2025-08,1220,Inventory - Finished Goods,0,18876.18,Inventory relief,AR,INV-60365
JE-000355,2025-08-06,2025-08,1100,Accounts Receivable,12359.49,0,Invoice INV-60078,AR,INV-60078
JE-000356,2025-08-06,2025-08,4000,Product Sales - Manufactured,0,12233.29,Invoice INV-60078,AR,INV-60078
JE-000357,2025-08-06,2025-08,4100,Freight Revenue,0,126.2,Freight billed,AR,INV-60078
JE-000358,2025-08-06,2025-08,5000,COGS - Materials,7896.07,0,COGS,AR,INV-60078
JE-000359,2025-08-06,2025-08,1220,Inventory - Finished Goods,0,7896.07,Inventory relief,AR,INV-60078
JE-002840,2025-08-06,2025-08,2050,GR/IR Clearing (Received Not Invoiced),5041.56,0,Supplier inv INV4597068,AP,INV4597068
JE-002841,2025-08-06,2025-08,2000,Accounts Payable,0,5041.56,Supplier inv INV4597068,AP,INV4597068
JE-002855,2025-08-06,2025-08,2050,GR/IR Clearing (Received Not Invoiced),17977.6,0,Supplier inv 93112313,AP,93112313
JE-002856,2025-08-06,2025-08,5300,Freight In,2.63,0,Freight in,AP,93112313
JE-002857,2025-08-06,2025-08,2000,Accounts Payable,0,17980.23,Supplier inv 93112313,AP,93112313
JE-003356,2025-08-06,2025-08,1200,Inventory - Raw Materials,5041.56,0,PO receipt PO-31160,INV,RCV-40151
JE-003357,2025-08-06,2025-08,2050,GR/IR Clearing (Received Not Invoiced),0,5041.56,PO receipt PO-31160,INV,RCV-40151
JE-000044,2025-08-08,2025-08,1100,Accounts Receivable,30088.16,0,Invoice INV-60010,AR,INV-60010
