event_id,company_id,workflow_type,object_type,object_id,timestamp,actor,action,previous_state,new_state,source_document,confidence,requires_review
EV-001201,northfield_industrial_components,order_to_cash,customer_invoice,INV-60185,2025-06-27T10:53:00,E002,invoice_issued,,open,INV-60185.pdf,1.0,N
EV-002930,northfield_industrial_components,returns,rma,RMA-0015,2025-06-27T10:53:00,E067,rma_approved,requested,approved,INV-60046,1.0,N
EV-001701,northfield_industrial_components,order_to_cash,customer_invoice,INV-60342,2025-06-27T12:27:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000810,northfield_industrial_components,fulfillment,shipment,SH-50185,2025-06-27T13:40:00,E102,shipment_confirmed,picked,shipped,PS-SH-50185.pdf,1.0,N
EV-001555,northfield_industrial_components,order_to_cash,customer_invoice,INV-60172,2025-06-27T16:10:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-001146,northfield_industrial_components,order_to_cash,customer_invoice,INV-60130,2025-06-28T07:28:00,E002,invoice_issued,,open,INV-60130.pdf,1.0,N
EV-000937,northfield_industrial_components,fulfillment,shipment,SH-50312,2025-06-28T09:02:00,E083,shipment_confirmed,picked,shipped,PS-SH-50312.pdf,1.0,N
EV-001569,northfield_industrial_components,order_to_cash,customer_invoice,INV-60188,2025-06-28T10:15:00,system,payment_applied,open,paid,Portal,1.0,N
EV-002416,northfield_industrial_components,procure_to_pay,supplier_invoice,INV9625346,2025-06-28T10:44:00,E002,invoice_matched,received,paid,INV9625346,1.0,N
EV-002905,northfield_industrial_components,quality,ncr,NCR-0006,2025-06-28T12:57:00,E055,ncr_opened,,open,RCV-40164,1.0,Y
EV-002089,northfield_industrial_components,procure_to_pay,receipt,RCV-40091,2025-06-28T13:35:00,E101,goods_received,open,received,PS825858,1.0,N
EV-000755,northfield_industrial_components,fulfillment,shipment,SH-50130,2025-06-28T15:08:00,E081,shipment_confirmed,picked,shipped,PS-SH-50130.pdf,1.0,N
EV-001328,northfield_industrial_components,order_to_cash,customer_invoice,INV-60312,2025-06-28T16:25:00,E002,invoice_issued,,open,INV-60312.pdf,1.0,N
EV-002050,northfield_industrial_components,procure_to_pay,receipt,RCV-40052,2025-06-28T16:29:00,E105,goods_received,open,received,PS801231,1.0,N
EV-001897,northfield_industrial_components,procure_to_pay,purchase_order,PO-31159,2025-06-28T17:32:00,E062,po_issued,draft,open,PO-31159.pdf,1.0,N
EV-002162,northfield_industrial_components,procure_to_pay,receipt,RCV-40164,2025-06-28T17:41:00,E101,goods_received,open,received,PS635349,1.0,N
EV-001974,northfield_industrial_components,procure_to_pay,purchase_order,PO-31236,2025-06-29T11:29:00,E062,po_issued,draft,open,PO-31236.pdf,1.0,N
EV-000362,northfield_industrial_components,quote_to_order,sales_order,SO-26165,2025-06-29T12:49:00,E075,order_entered,,open,customer_po_PO887835,0.9,N
EV-002297,northfield_industrial_components,procure_to_pay,supplier_invoice,INV461497,2025-06-29T15:35:00,E002,match_exception,received,paid,INV461497,0.7,Y
EV-002352,northfield_industrial_components,procure_to_pay,supplier_invoice,SI1203417,2025-06-29T17:58:00,E002,invoice_matched,received,paid,SI1203417,1.0,N
EV-000256,northfield_industrial_components,quote_to_order,sales_order,SO-26059,2025-06-30T09:03:00,E067,order_entered,,open,customer_po_P241940,0.9,N
EV-001944,northfield_industrial_components,procure_to_pay,purchase_order,PO-31206,2025-06-30T09:09:00,E062,po_issued,draft,open,PO-31206.pdf,1.0,N
EV-001828,northfield_industrial_components,procure_to_pay,purchase_order,PO-31090,2025-06-30T09:46:00,E061,po_issued,draft,open,PO-31090.pdf,1.0,N
EV-000417,northfield_industrial_components,quote_to_order,sales_order,SO-26220,2025-06-30T11:14:00,E075,order_entered,,open,customer_po_PUR-708982,0.9,N
EV-000220,northfield_industrial_components,quote_to_order,sales_order,SO-26023,2025-06-30T11:23:00,E073,order_entered,,open,customer_po_P204296,1.0,N
EV-001815,northfield_industrial_components,procure_to_pay,purchase_order,PO-31077,2025-06-30T12:32:00,E062,po_issued,draft,open,PO-31077.pdf,1.0,N
EV-002937,northfield_industrial_components,returns,rma,RMA-0022,2025-07-01T08:49:00,E073,rma_approved,requested,approved,INV-60013,1.0,N
EV-000377,northfield_industrial_components,quote_to_order,sales_order,SO-26180,2025-07-01T09:26:00,E075,order_entered,,open,customer_po_P881933,0.9,N
EV-000668,northfield_industrial_components,fulfillment,shipment,SH-50043,2025-07-01T13:03:00,E105,shipment_confirmed,picked,shipped,PS-SH-50043.pdf,1.0,N
EV-000578,northfield_industrial_components,quote_to_order,sales_order,SO-26374,2025-07-01T16:49:00,E073,order_entered,,open,customer_po_P349442,1.0,N
EV-001059,northfield_industrial_components,order_to_cash,customer_invoice,INV-60043,2025-07-01T17:22:00,E002,invoice_issued,,open,INV-60043.pdf,1.0,N
EV-001811,northfield_industrial_components,procure_to_pay,purchase_order,PO-31073,2025-07-02T08:48:00,E062,po_issued,draft,open,PO-31073.pdf,1.0,N
EV-000657,northfield_industrial_components,fulfillment,shipment,SH-50032,2025-07-02T09:46:00,E099,shipment_confirmed,picked,shipped,PS-SH-50032.pdf,1.0,N
EV-002279,northfield_industrial_components,procure_to_pay,supplier_invoice,92321886,2025-07-02T10:23:00,E002,invoice_matched,received,paid,92321886,1.0,N
EV-002912,northfield_industrial_components,quality,ncr,NCR-0013,2025-07-02T11:58:00,E058,ncr_opened,,open,WO-70052,1.0,Y
EV-000006,northfield_industrial_components,quote_to_order,quote,Q-26006,2025-07-02T12:06:00,E064,quote_sent,draft,sent,Q-26006.pdf,1.0,N
EV-001015,northfield_industrial_components,fulfillment,shipment,SH-50390,2025-07-02T13:33:00,E083,shipment_confirmed,picked,shipped,PS-SH-50390.pdf,1.0,N
EV-002040,northfield_industrial_components,procure_to_pay,receipt,RCV-40042,2025-07-02T13:35:00,E079,goods_received,open,received,PS951531,1.0,N
EV-001406,northfield_industrial_components,order_to_cash,customer_invoice,INV-60390,2025-07-02T14:13:00,E002,invoice_issued,,open,INV-60390.pdf,1.0,N
EV-000365,northfield_industrial_components,quote_to_order,sales_order,SO-26168,2025-07-02T14:42:00,E066,order_entered,,open,customer_po_4500661712,1.0,N
EV-002027,northfield_industrial_components,procure_to_pay,receipt,RCV-40029,2025-07-02T15:05:00,E077,goods_received,open,received,PS947302,0.85,Y
EV-002920,northfield_industrial_components,returns,rma,RMA-0005,2025-07-02T15:19:00,E064,rma_approved,requested,approved,INV-60081,1.0,N
EV-002585,northfield_industrial_components,manufacturing,work_order,WO-70052,2025-07-02T15:27:00,E055,wo_closed,in_process,closed,COC-WO-70052.pdf,1.0,N
EV-001048,northfield_industrial_components,order_to_cash,customer_invoice,INV-60032,2025-07-02T16:43:00,E002,invoice_issued,,open,INV-60032.pdf,1.0,N
EV-001831,northfield_industrial_components,procure_to_pay,purchase_order,PO-31093,2025-07-02T17:06:00,E063,po_issued,draft,open,PO-31093.pdf,1.0,N
EV-000135,northfield_industrial_components,quote_to_order,quote,Q-26135,2025-07-02T17:46:00,E066,quote_sent,draft,sent,Q-26135.pdf,1.0,N
EV-001109,northfield_industrial_components,order_to_cash,customer_invoice,INV-60093,2025-07-03T11:12:00,E002,invoice_issued,,open,INV-60093.pdf,1.0,N
EV-000718,northfield_industrial_components,fulfillment,shipment,SH-50093,2025-07-03T13:31:00,E082,shipment_confirmed,picked,shipped,PS-SH-50093.pdf,1.0,N
EV-001902,northfield_industrial_components,procure_to_pay,purchase_order,PO-31164,2025-07-03T13:53:00,E060,po_issued,draft,open,PO-31164.pdf,1.0,N
EV-002183,northfield_industrial_components,procure_to_pay,receipt,RCV-40185,2025-07-03T14:26:00,E081,goods_received,open,received,PS735885,0.85,Y
EV-002669,northfield_industrial_components,manufacturing,work_order,WO-70098,2025-07-03T16:27:00,E050,wo_released,planned,released,MRP,1.0,N
EV-001644,northfield_industrial_components,order_to_cash,customer_invoice,INV-60270,2025-07-03T17:33:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-000708,northfield_industrial_components,fulfillment,shipment,SH-50083,2025-07-04T08:12:00,E102,shipment_confirmed,picked,shipped,PS-SH-50083.pdf,1.0,N
EV-002694,northfield_industrial_components,manufacturing,work_order,WO-70111,2025-07-04T09:47:00,E044,wo_released,planned,released,MRP,1.0,N
EV-001727,northfield_industrial_components,order_to_cash,customer_invoice,INV-60376,2025-07-04T12:30:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000627,northfield_industrial_components,fulfillment,shipment,SH-50002,2025-07-04T12:56:00,E082,shipment_confirmed,picked,shipped,PS-SH-50002.pdf,1.0,N
EV-000009,northfield_industrial_components,quote_to_order,quote,Q-26009,2025-07-04T13:11:00,E066,quote_sent,draft,sent,Q-26009.pdf,1.0,N
EV-000835,northfield_industrial_components,fulfillment,shipment,SH-50210,2025-07-04T13:14:00,E079,shipment_confirmed,picked,shipped,PS-SH-50210.pdf,1.0,N
EV-000781,northfield_industrial_components,fulfillment,shipment,SH-50156,2025-07-04T13:27:00,E083,shipment_confirmed,picked,shipped,PS-SH-50156.pdf,1.0,N
EV-001172,northfield_industrial_components,order_to_cash,customer_invoice,INV-60156,2025-07-04T13:58:00,E002,invoice_issued,,open,INV-60156.pdf,1.0,N
EV-000331,northfield_industrial_components,quote_to_order,sales_order,SO-26134,2025-07-04T14:23:00,E067,order_entered,,open,customer_po_PUR-269470,1.0,N
EV-001018,northfield_industrial_components,order_to_cash,customer_invoice,INV-60002,2025-07-04T14:28:00,E002,invoice_issued,,open,INV-60002.pdf,1.0,N
EV-001226,northfield_industrial_components,order_to_cash,customer_invoice,INV-60210,2025-07-04T15:38:00,E002,invoice_issued,,open,INV-60210.pdf,1.0,N
EV-002456,northfield_industrial_components,procure_to_pay,supplier_invoice,SI2169966,2025-07-04T15:49:00,E002,invoice_matched,received,paid,SI2169966,1.0,N
EV-000383,northfield_industrial_components,quote_to_order,sales_order,SO-26186,2025-07-04T16:06:00,E075,order_entered,,open,customer_po_PO584345,0.9,N
EV-002687,northfield_industrial_components,manufacturing,work_order,WO-70107,2025-07-04T16:15:00,E055,wo_closed,in_process,closed,COC-WO-70107.pdf,1.0,N
EV-002336,northfield_industrial_components,procure_to_pay,supplier_invoice,SI2316064,2025-07-04T16:32:00,E002,invoice_matched,received,paid,SI2316064,1.0,N
EV-001793,northfield_industrial_components,procure_to_pay,purchase_order,PO-31055,2025-07-04T16:44:00,E063,po_issued,draft,open,PO-31055.pdf,1.0,N
EV-001441,northfield_industrial_components,order_to_cash,customer_invoice,INV-60037,2025-07-04T16:59:00,system,payment_applied,open,paid,Portal,1.0,N
EV-001099,northfield_industrial_components,order_to_cash,customer_invoice,INV-60083,2025-07-04T17:31:00,E002,invoice_issued,,open,INV-60083.pdf,1.0,N
EV-002731,northfield_industrial_components,manufacturing,work_order,WO-70131,2025-07-04T17:55:00,E055,wo_closed,in_process,closed,COC-WO-70131.pdf,1.0,N
EV-000851,northfield_industrial_components,fulfillment,shipment,SH-50226,2025-07-05T07:43:00,E100,shipment_confirmed,picked,shipped,PS-SH-50226.pdf,1.0,N
EV-001360,northfield_industrial_components,order_to_cash,customer_invoice,INV-60344,2025-07-05T08:47:00,E002,invoice_issued,,open,INV-60344.pdf,1.0,N
EV-000969,northfield_industrial_components,fulfillment,shipment,SH-50344,2025-07-05T12:02:00,E082,shipment_confirmed,picked,shipped,PS-SH-50344.pdf,1.0,N
EV-002294,northfield_industrial_components,procure_to_pay,supplier_invoice,4063167,2025-07-05T12:43:00,E002,invoice_matched,received,paid,4063167,1.0,N
EV-001242,northfield_industrial_components,order_to_cash,customer_invoice,INV-60226,2025-07-05T12:46:00,E002,invoice_issued,,open,INV-60226.pdf,1.0,N
EV-002676,northfield_industrial_components,manufacturing,work_order,WO-70101,2025-07-06T07:38:00,E055,wo_closed,in_process,closed,COC-WO-70101.pdf,1.0,N
EV-000322,northfield_industrial_components,quote_to_order,sales_order,SO-26125,2025-07-06T09:47:00,E066,order_entered,,open,customer_po_PUR-460445,0.9,N
EV-000597,northfield_industrial_components,quote_to_order,sales_order,SO-26393,2025-07-06T14:48:00,E073,order_entered,,open,customer_po_PO944505,1.0,N
EV-000208,northfield_industrial_components,quote_to_order,sales_order,SO-26011,2025-07-06T16:52:00,E065,order_entered,,open,customer_po_PO481878,0.9,N
EV-002409,northfield_industrial_components,procure_to_pay,supplier_invoice,SI9163921,2025-07-07T07:45:00,E002,invoice_matched,received,paid,SI9163921,1.0,N
EV-001288,northfield_industrial_components,order_to_cash,customer_invoice,INV-60272,2025-07-07T08:46:00,E002,invoice_issued,,open,INV-60272.pdf,1.0,N
EV-001438,northfield_industrial_components,order_to_cash,customer_invoice,INV-60033,2025-07-07T10:01:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-000897,northfield_industrial_components,fulfillment,shipment,SH-50272,2025-07-07T10:09:00,E079,shipment_confirmed,picked,shipped,PS-SH-50272.pdf,1.0,N
EV-002873,northfield_industrial_components,manufacturing,work_order,WO-70206,2025-07-07T11:00:00,E086,wo_released,planned,released,MRP,1.0,N
EV-002067,northfield_industrial_components,procure_to_pay,receipt,RCV-40069,2025-07-07T14:47:00,E083,goods_received,open,received,PS643449,1.0,N
EV-000188,northfield_industrial_components,quote_to_order,quote,Q-26188,2025-07-07T16:07:00,E071,quote_sent,draft,sent,Q-26188.pdf,1.0,N
EV-002494,northfield_industrial_components,manufacturing,work_order,WO-70001,2025-07-08T07:09:00,E055,wo_closed,in_process,closed,COC-WO-70001.pdf,1.0,N
EV-002006,northfield_industrial_components,procure_to_pay,receipt,RCV-40008,2025-07-08T09:09:00,E102,goods_received,open,received,PS880250,1.0,N
EV-000217,northfield_industrial_components,quote_to_order,sales_order,SO-26020,2025-07-08T09:43:00,E073,order_entered,,open,customer_po_PUR-512932,0.9,N
EV-002621,northfield_industrial_components,manufacturing,work_order,WO-70072,2025-07-08T10:23:00,E048,wo_released,planned,released,MRP,1.0,N
EV-000067,northfield_industrial_components,quote_to_order,quote,Q-26067,2025-07-08T13:41:00,E067,quote_sent,draft,sent,Q-26067.pdf,1.0,N
EV-001467,northfield_industrial_components,order_to_cash,customer_invoice,INV-60070,2025-07-08T15:59:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-001651,northfield_industrial_components,order_to_cash,customer_invoice,INV-60280,2025-07-08T16:12:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-000585,northfield_industrial_components,quote_to_order,sales_order,SO-26381,2025-07-08T17:58:00,E073,order_entered,,open,customer_po_PUR-586671,0.9,N
EV-000918,northfield_industrial_components,fulfillment,shipment,SH-50293,2025-07-09T08:39:00,E078,shipment_confirmed,picked,shipped,PS-SH-50293.pdf,1.0,N
EV-002866,northfield_industrial_components,manufacturing,work_order,WO-70202,2025-07-09T09:07:00,E019,wo_released,planned,released,MRP,1.0,N
EV-001300,northfield_industrial_components,order_to_cash,customer_invoice,INV-60284,2025-07-09T09:25:00,E002,invoice_issued,,open,INV-60284.pdf,1.0,N
EV-002287,northfield_industrial_components,procure_to_pay,supplier_invoice,SI7461425,2025-07-09T10:52:00,E002,invoice_matched,received,paid,SI7461425,1.0,N
EV-002929,northfield_industrial_components,returns,rma,RMA-0014,2025-07-09T11:00:00,E064,rma_approved,requested,approved,INV-60096,1.0,N
EV-001243,northfield_industrial_components,order_to_cash,customer_invoice,INV-60227,2025-07-09T12:49:00,E002,invoice_issued,,open,INV-60227.pdf,1.0,N
EV-001309,northfield_industrial_components,order_to_cash,customer_invoice,INV-60293,2025-07-09T13:21:00,E002,invoice_issued,,open,INV-60293.pdf,1.0,N
EV-000852,northfield_industrial_components,fulfillment,shipment,SH-50227,2025-07-09T13:49:00,E104,shipment_confirmed,picked,shipped,PS-SH-50227.pdf,1.0,N
EV-002545,northfield_industrial_components,manufacturing,work_order,WO-70029,2025-07-09T14:31:00,E055,wo_released,planned,released,MRP,1.0,N
EV-001683,northfield_industrial_components,order_to_cash,customer_invoice,INV-60318,2025-07-09T15:35:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000263,northfield_industrial_components,quote_to_order,sales_order,SO-26066,2025-07-09T17:24:00,E065,order_entered,,open,customer_po_4500588464,0.9,N
EV-000909,northfield_industrial_components,fulfillment,shipment,SH-50284,2025-07-09T17:31:00,E105,shipment_confirmed,picked,shipped,PS-SH-50284.pdf,1.0,N
EV-000406,northfield_industrial_components,quote_to_order,sales_order,SO-26209,2025-07-10T07:25:00,E068,order_entered,,open,customer_po_PUR-817599,0.9,N
EV-001623,northfield_industrial_components,order_to_cash,customer_invoice,INV-60246,2025-07-10T08:16:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-001739,northfield_industrial_components,procure_to_pay,purchase_order,PO-31001,2025-07-10T09:05:00,E061,po_issued,draft,open,PO-31001.pdf,1.0,N
EV-002274,northfield_industrial_components,procure_to_pay,supplier_invoice,156484,2025-07-10T09:08:00,E002,invoice_matched,received,paid,156484,1.0,N
EV-000312,northfield_industrial_components,quote_to_order,sales_order,SO-26115,2025-07-10T09:10:00,E067,order_entered,,open,customer_po_P896188,0.9,N
EV-001676,northfield_industrial_components,order_to_cash,customer_invoice,INV-60309,2025-07-10T09:10:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-001657,northfield_industrial_components,order_to_cash,customer_invoice,INV-60286,2025-07-10T09:11:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-001680,northfield_industrial_components,order_to_cash,customer_invoice,INV-60313,2025-07-10T10:44:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-000511,northfield_industrial_components,credit_control,sales_order,SO-26310,2025-07-10T11:01:00,E002,credit_hold_applied,open,credit_hold,credit_checks,1.0,N
