labor_txn_id,work_order_id,operation,employee_id,clock_in,hours,labor_type,work_center_id
LT-001550,WO-70174,10,E012,2025-05-13T08:00:00,2.5,Run,WC-CNC1
LT-001551,WO-70174,10,E029,2025-05-12T14:00:00,3.75,Run,WC-CNC1
LT-001552,WO-70174,10,E028,2025-05-12T11:30:00,2.5,Run,WC-CNC1
LT-001553,WO-70174,20,E018,2025-05-13T12:15:00,1.49,Setup,WC-SAW
LT-001554,WO-70174,20,E033,2025-05-10T14:15:00,1.49,Run,WC-SAW
LT-001555,WO-70174,30,E026,2025-05-12T13:00:00,9.29,Run,WC-INSP
LT-001556,WO-70174,30,E013,2025-05-09T14:00:00,9.29,Run,WC-INSP
LT-001557,WO-70174,40,E014,2025-05-03T08:45:00,15.74,Run,WC-PACK
LT-001558,WO-70175,10,E021,2025-06-27T13:45:00,2.1,Run,WC-SAW
LT-001559,WO-70175,20,E015,2025-07-01T11:00:00,4.92,Run,WC-CNC1
LT-001560,WO-70175,20,E051,2025-07-02T09:45:00,4.92,Run,WC-CNC1
LT-001561,WO-70175,30,E019,2025-06-30T08:00:00,4.01,Run,WC-ASSY
LT-001562,WO-70175,30,E054,2025-06-25T13:00:00,8.02,Run,WC-ASSY
LT-001563,WO-70175,40,E015,2025-06-26T13:15:00,3.76,Run,WC-DEBUR
LT-001564,WO-70175,40,E037,2025-06-26T07:45:00,3.76,Run,WC-DEBUR
LT-001565,WO-70175,40,E032,2025-06-27T06:45:00,3.76,Run,WC-DEBUR
LT-001566,WO-70175,50,E010,2025-06-26T11:45:00,7.06,Setup,WC-INSP
LT-001567,WO-70175,50,E037,2025-06-30T12:15:00,3.53,Setup,WC-INSP
LT-001568,WO-70175,50,E038,2025-06-26T07:15:00,2.35,Run,WC-INSP
LT-001569,WO-70175,60,E035,2025-07-01T14:00:00,2.01,Run,WC-PACK
LT-001570,WO-70175,60,E024,2025-06-30T13:45:00,4.02,Setup,WC-PACK
LT-001571,WO-70176,10,E033,2025-06-02T08:15:00,11.6,Run,WC-SAW
LT-001572,WO-70176,10,E036,2025-06-01T06:45:00,5.8,Run,WC-SAW
LT-001573,WO-70176,20,E012,2025-06-03T13:15:00,5.59,Setup,WC-CNC1
LT-001574,WO-70176,30,E054,2025-06-02T07:15:00,3.48,Run,WC-INSP
LT-001575,WO-70176,30,E033,2025-05-28T13:30:00,3.48,Run,WC-INSP
LT-001576,WO-70176,40,E015,2025-06-03T12:30:00,16.02,Setup,WC-PACK
LT-001577,WO-70176,40,E038,2025-06-05T09:00:00,5.34,Setup,WC-PACK
LT-001578,WO-70177,10,E045,2025-05-08T08:00:00,1.43,Setup,WC-SAW
LT-001579,WO-70177,10,E039,2025-05-15T10:00:00,0.95,Setup,WC-SAW
LT-001580,WO-70177,10,E013,2025-05-11T12:15:00,1.43,Run,WC-SAW
LT-001581,WO-70177,20,E012,2025-05-09T10:45:00,3.89,Run,WC-CNC2
LT-001582,WO-70177,20,E023,2025-05-12T06:15:00,2.6,Run,WC-CNC2
LT-001583,WO-70177,20,E019,2025-05-08T08:00:00,2.6,Setup,WC-CNC2
LT-001584,WO-70177,30,E031,2025-05-08T12:30:00,1.86,Run,WC-CNC1
LT-001585,WO-70177,30,E046,2025-05-10T08:45:00,2.79,Setup,WC-CNC1
LT-001586,WO-70177,30,E026,2025-05-16T13:00:00,1.86,Run,WC-CNC1
LT-001587,WO-70177,40,E034,2025-05-16T07:45:00,3.96,Run,WC-ASSY
LT-001588,WO-70177,50,E050,2025-05-06T09:45:00,4.89,Run,WC-INSP
LT-001589,WO-70177,50,E009,2025-05-09T14:30:00,4.89,Setup,WC-INSP
LT-001590,WO-70177,60,E047,2025-05-16T10:45:00,0.97,Setup,WC-PACK
LT-001591,WO-70178,10,E043,2026-02-02T06:30:00,28.28,Run,WC-SAW
LT-001592,WO-70178,20,E010,2026-02-02T11:30:00,33.61,Run,WC-DEBUR
LT-001593,WO-70178,20,E041,2026-02-10T06:30:00,100.84,Run,WC-DEBUR
LT-001594,WO-70178,30,E014,2026-01-31T13:45:00,120.89,Setup,WC-ASSY
LT-001595,WO-70178,30,E023,2026-02-08T12:30:00,120.89,Run,WC-ASSY
LT-001596,WO-70178,30,E049,2026-02-04T06:00:00,60.45,Run,WC-ASSY
LT-001597,WO-70178,40,E048,2026-02-06T14:15:00,16.94,Run,WC-INSP
LT-001598,WO-70178,50,E053,2026-02-06T13:45:00,38.71,Run,WC-PACK
LT-001599,WO-70179,10,E028,2025-10-08T07:15:00,1.6,Run,WC-SAW
LT-001600,WO-70179,20,E019,2025-10-03T11:15:00,3.73,Run,WC-CNC1
LT-001601,WO-70179,20,E042,2025-10-05T11:15:00,3.73,Run,WC-CNC1
LT-001602,WO-70179,30,E040,2025-10-12T10:00:00,1.9,Run,WC-INSP
LT-001603,WO-70179,30,E051,2025-10-08T06:15:00,5.69,Run,WC-INSP
LT-001604,WO-70179,30,E050,2025-10-03T07:45:00,5.69,Run,WC-INSP
LT-001605,WO-70179,40,E040,2025-10-06T06:00:00,6.22,Run,WC-PACK
LT-001606,WO-70179,40,E014,2025-10-10T14:30:00,6.22,Run,WC-PACK
LT-001607,WO-70179,40,E043,2025-10-10T09:45:00,2.07,Run,WC-PACK
LT-001608,WO-70180,30,E094,2026-03-09T09:15:00,29.9,Run,WC-DEBUR
LT-001609,WO-70180,30,E019,2026-03-10T12:45:00,29.9,Setup,WC-DEBUR
LT-001610,WO-70180,40,E021,2026-03-08T13:00:00,12.44,Run,WC-CNC2
LT-001611,WO-70180,40,E029,2026-03-09T13:00:00,24.88,Run,WC-CNC2
LT-001612,WO-70180,40,E018,2026-03-18T14:45:00,8.29,Run,WC-CNC2
LT-001613,WO-70180,50,E030,2026-03-13T12:00:00,14.73,Setup,WC-INSP
LT-001614,WO-70180,50,E049,2026-03-14T09:30:00,14.73,Run,WC-INSP
LT-001615,WO-70180,50,E053,2026-03-18T13:00:00,7.37,Run,WC-INSP
LT-001616,WO-70180,60,E033,2026-03-15T12:30:00,2.68,Run,WC-PACK
LT-001617,WO-70180,60,E010,2026-03-17T11:00:00,5.35,Run,WC-PACK
LT-001618,WO-70181,10,E014,2026-03-12T07:00:00,7.78,Run,WC-CNC1
LT-001619,WO-70181,10,E052,2026-03-12T08:45:00,7.78,Setup,WC-CNC1
LT-001620,WO-70181,20,E013,2026-03-15T07:00:00,16.73,Run,WC-ASSY
LT-001621,WO-70181,20,E016,2026-03-16T11:00:00,5.58,Setup,WC-ASSY
LT-001622,WO-70181,30,E020,2026-03-12T12:00:00,3.27,Setup,WC-INSP
LT-001623,WO-70181,30,E028,2026-03-15T11:15:00,3.27,Run,WC-INSP
LT-001624,WO-70181,40,E021,2026-03-11T10:45:00,20.05,Setup,WC-PACK
LT-001625,WO-70181,40,E023,2026-03-16T06:45:00,10.02,Run,WC-PACK
LT-001626,WO-70181,40,E017,2026-03-14T06:30:00,10.02,Setup,WC-PACK
LT-001627,WO-70182,10,E029,2026-01-25T08:30:00,1.26,Setup,WC-SAW
LT-001628,WO-70182,10,E036,2026-01-22T12:45:00,1.89,Run,WC-SAW
LT-001629,WO-70182,10,E012,2026-01-17T07:15:00,1.26,Setup,WC-SAW
LT-001630,WO-70182,20,E027,2026-01-25T07:45:00,11.34,Setup,WC-CNC2
LT-001631,WO-70182,30,E051,2026-01-25T10:45:00,4.17,Run,WC-CNC1
LT-001632,WO-70182,30,E023,2026-01-18T06:15:00,4.17,Setup,WC-CNC1
LT-001633,WO-70182,40,E028,2026-01-19T12:15:00,4.1,Run,WC-ASSY
LT-001634,WO-70182,40,E049,2026-01-24T08:15:00,4.1,Run,WC-ASSY
LT-001635,WO-70182,40,E011,2026-01-22T07:30:00,4.1,Run,WC-ASSY
LT-001636,WO-70182,50,E048,2026-01-24T13:15:00,15.97,Setup,WC-INSP
LT-001637,WO-70182,50,E018,2026-01-21T07:00:00,15.97,Run,WC-INSP
LT-001638,WO-70182,50,E028,2026-01-19T08:15:00,7.99,Run,WC-INSP
LT-001639,WO-70182,60,E041,2026-01-20T13:45:00,6.2,Run,WC-PACK
LT-001640,WO-70182,60,E016,2026-01-25T14:45:00,3.1,Run,WC-PACK
LT-001641,WO-70182,60,E095,2026-01-18T12:00:00,2.07,Run,WC-PACK
LT-001642,WO-70183,10,E029,2025-08-02T10:15:00,45.16,Run,WC-ASSY
LT-001643,WO-70183,10,E043,2025-08-02T06:45:00,45.16,Setup,WC-ASSY
LT-001644,WO-70183,20,E017,2025-08-06T13:15:00,28.36,Run,WC-CNC1
LT-001645,WO-70183,20,E014,2025-08-03T10:45:00,18.91,Run,WC-CNC1
LT-001646,WO-70183,30,E044,2025-08-11T13:30:00,57.96,Setup,WC-INSP
LT-001647,WO-70183,40,E095,2025-08-04T06:45:00,104.02,Setup,WC-PACK
LT-001648,WO-70183,40,E038,2025-08-06T07:15:00,34.67,Run,WC-PACK
LT-001649,WO-70184,10,E036,2025-05-25T06:15:00,12.12,Setup,WC-ASSY
LT-001650,WO-70184,10,E044,2025-06-03T14:00:00,4.04,Run,WC-ASSY
LT-001651,WO-70184,20,E037,2025-06-04T13:45:00,1.47,Setup,WC-SAW
LT-001652,WO-70184,20,E020,2025-05-28T10:30:00,1.47,Setup,WC-SAW
LT-001653,WO-70184,20,E030,2025-05-27T12:00:00,0.98,Run,WC-SAW
LT-001654,WO-70184,30,E045,2025-05-28T14:15:00,8.81,Setup,WC-INSP
LT-001655,WO-70184,30,E038,2025-05-28T06:45:00,8.81,Run,WC-INSP
LT-001656,WO-70184,30,E024,2025-05-31T12:00:00,8.81,Setup,WC-INSP
LT-001657,WO-70184,40,E015,2025-05-25T06:15:00,4.3,Run,WC-PACK
LT-001658,WO-70185,10,E019,2025-08-20T06:00:00,3.49,Setup,WC-CNC1
LT-001659,WO-70185,10,E051,2025-08-26T10:15:00,3.49,Run,WC-CNC1
LT-001660,WO-70185,10,E009,2025-08-22T08:45:00,1.75,Setup,WC-CNC1
LT-001661,WO-70185,20,E025,2025-08-22T13:00:00,2.17,Run,WC-ASSY
LT-001662,WO-70185,20,E048,2025-08-25T07:45:00,2.17,Run,WC-ASSY
LT-001663,WO-70185,20,E094,2025-08-30T10:30:00,1.08,Setup,WC-ASSY
LT-001664,WO-70185,30,E039,2025-08-20T07:15:00,7.06,Setup,WC-INSP
LT-001665,WO-70185,30,E049,2025-08-24T07:00:00,14.12,Run,WC-INSP
LT-001666,WO-70185,40,E030,2025-08-29T11:15:00,4.2,Run,WC-PACK
LT-001667,WO-70185,40,E018,2025-08-27T08:15:00,1.4,Run,WC-PACK
LT-001668,WO-70186,10,E028,2025-07-19T06:15:00,117.71,Run,WC-ASSY
LT-001669,WO-70186,20,E029,2025-07-16T08:00:00,4.05,Run,WC-SAW
LT-001670,WO-70186,20,E095,2025-07-20T06:15:00,4.05,Setup,WC-SAW
LT-001671,WO-70186,20,E023,2025-07-17T12:00:00,12.14,Run,WC-SAW
LT-001672,WO-70186,30,E045,2025-07-22T06:00:00,25.31,Run,WC-INSP
LT-001673,WO-70186,30,E039,2025-07-23T11:15:00,37.97,Setup,WC-INSP
LT-001674,WO-70186,40,E015,2025-07-23T09:30:00,17.55,Run,WC-PACK
LT-001675,WO-70187,10,E049,2025-06-01T13:00:00,1.03,Setup,WC-CNC1
LT-001676,WO-70187,10,E010,2025-06-05T06:30:00,1.03,Run,WC-CNC1
LT-001677,WO-70187,20,E029,2025-05-29T07:00:00,1.0,Run,WC-ASSY
LT-001678,WO-70187,30,E043,2025-06-05T11:15:00,2.47,Setup,WC-INSP
LT-001679,WO-70187,30,E035,2025-05-29T11:45:00,3.71,Run,WC-INSP
LT-001680,WO-70187,30,E021,2025-06-02T06:45:00,3.71,Run,WC-INSP
LT-001681,WO-70187,40,E095,2025-06-03T08:15:00,1.03,Run,WC-PACK
LT-001682,WO-70187,40,E042,2025-06-06T07:00:00,0.69,Setup,WC-PACK
LT-001683,WO-70188,30,E036,2025-05-16T12:30:00,3.45,Setup,WC-CNC2
LT-001684,WO-70188,30,E039,2025-05-09T08:45:00,3.45,Setup,WC-CNC2
LT-001685,WO-70188,40,E054,2025-05-14T09:30:00,7.04,Run,WC-ASSY
LT-001686,WO-70188,40,E047,2025-05-11T06:00:00,2.35,Setup,WC-ASSY
LT-001687,WO-70188,50,E054,2025-05-12T12:00:00,2.66,Run,WC-INSP
LT-001688,WO-70188,50,E036,2025-05-10T07:00:00,2.66,Run,WC-INSP
LT-001689,WO-70188,50,E024,2025-05-08T06:00:00,0.89,Run,WC-INSP
LT-001690,WO-70189,10,E038,2026-02-12T12:15:00,9.4,Run,WC-DEBUR
LT-001691,WO-70189,10,E028,2026-02-12T12:15:00,28.19,Run,WC-DEBUR
LT-001692,WO-70189,10,E047,2026-02-18T09:15:00,14.09,Setup,WC-DEBUR
LT-001693,WO-70189,20,E038,2026-02-16T10:00:00,20.3,Run,WC-CNC2
LT-001694,WO-70189,20,E022,2026-02-12T09:15:00,10.15,Setup,WC-CNC2
LT-001695,WO-70189,20,E040,2026-02-13T13:30:00,20.3,Setup,WC-CNC2
LT-001696,WO-70189,30,E012,2026-02-21T06:45:00,6.86,Setup,WC-INSP
LT-001697,WO-70189,40,E010,2026-02-21T08:30:00,12.35,Run,WC-PACK
LT-001698,WO-70190,10,E051,2025-08-11T08:45:00,36.36,Setup,WC-SAW
LT-001699,WO-70190,20,E031,2025-08-09T07:30:00,58.04,Setup,WC-CNC1
LT-001700,WO-70190,20,E048,2025-08-06T11:30:00,58.04,Run,WC-CNC1
LT-001701,WO-70190,20,E052,2025-08-10T14:00:00,58.04,Run,WC-CNC1
LT-001702,WO-70190,30,E046,2025-08-09T09:00:00,36.35,Run,WC-INSP
LT-001703,WO-70190,40,E029,2025-08-04T10:30:00,78.79,Run,WC-PACK
LT-001704,WO-70191,10,E042,2025-12-23T08:00:00,22.34,Setup,WC-ASSY
LT-001705,WO-70191,10,E040,2025-12-24T10:30:00,11.17,Run,WC-ASSY
LT-001706,WO-70191,10,E033,2025-12-23T07:30:00,22.34,Run,WC-ASSY
LT-001707,WO-70191,20,E021,2025-12-23T08:00:00,1.38,Run,WC-SAW
LT-001708,WO-70191,20,E031,2025-12-29T08:30:00,4.13,Run,WC-SAW
LT-001709,WO-70191,20,E018,2025-12-22T09:15:00,2.07,Setup,WC-SAW
LT-001710,WO-70191,30,E025,2025-12-20T09:00:00,17.25,Setup,WC-INSP
LT-001711,WO-70191,30,E038,2025-12-22T13:45:00,17.25,Run,WC-INSP
LT-001712,WO-70191,30,E044,2025-12-27T06:00:00,17.25,Run,WC-INSP
LT-001713,WO-70191,40,E044,2025-12-27T07:15:00,9.92,Setup,WC-PACK
LT-001714,WO-70192,10,E054,2025-10-21T10:15:00,2.43,Setup,WC-CNC2
LT-001715,WO-70192,10,E038,2025-10-22T14:45:00,7.28,Run,WC-CNC2
LT-001716,WO-70192,10,E035,2025-10-14T12:00:00,7.28,Run,WC-CNC2
LT-001717,WO-70192,20,E052,2025-10-19T14:30:00,8.63,Setup,WC-ASSY
LT-001718,WO-70192,20,E042,2025-10-17T07:00:00,2.88,Run,WC-ASSY
LT-001719,WO-70192,30,E047,2025-10-14T14:00:00,2.85,Run,WC-DEBUR
LT-001720,WO-70192,40,E053,2025-10-22T08:45:00,1.4,Run,WC-CNC1
LT-001721,WO-70192,40,E012,2025-10-22T11:00:00,2.1,Run,WC-CNC1
LT-001722,WO-70192,50,E038,2025-10-14T13:45:00,3.76,Run,WC-INSP
LT-001723,WO-70192,50,E034,2025-10-23T13:00:00,2.51,Setup,WC-INSP
LT-001724,WO-70192,50,E030,2025-10-13T09:15:00,3.76,Setup,WC-INSP
LT-001725,WO-70192,60,E025,2025-10-14T06:00:00,3.68,Run,WC-PACK
LT-001726,WO-70193,10,E052,2025-08-23T10:45:00,0.57,Run,WC-CNC1
LT-001727,WO-70193,10,E030,2025-08-17T12:15:00,0.86,Setup,WC-CNC1
LT-001728,WO-70193,10,E032,2025-08-22T07:00:00,1.71,Run,WC-CNC1
LT-001729,WO-70193,20,E053,2025-08-19T09:30:00,1.46,Setup,WC-ASSY
LT-001730,WO-70193,30,E030,2025-08-25T06:45:00,1.55,Run,WC-INSP
LT-001731,WO-70193,30,E049,2025-08-22T13:45:00,4.66,Run,WC-INSP
LT-001732,WO-70193,30,E024,2025-08-17T14:15:00,4.66,Run,WC-INSP
LT-001733,WO-70193,40,E047,2025-08-23T06:30:00,1.87,Run,WC-PACK
LT-001734,WO-70193,40,E037,2025-08-25T08:30:00,5.61,Run,WC-PACK
LT-001735,WO-70194,10,E030,2025-06-20T11:45:00,62.35,Setup,WC-DEBUR
LT-001736,WO-70194,10,E014,2025-06-28T11:30:00,62.35,Run,WC-DEBUR
LT-001737,WO-70194,20,E011,2025-06-24T06:30:00,22.98,Setup,WC-CNC1
LT-001738,WO-70194,20,E035,2025-06-21T09:15:00,22.98,Setup,WC-CNC1
LT-001739,WO-70194,30,E045,2025-06-29T13:15:00,14.26,Run,WC-ASSY
LT-001740,WO-70194,30,E038,2025-06-27T14:30:00,21.39,Setup,WC-ASSY
LT-001741,WO-70194,40,E048,2025-06-29T07:15:00,9.26,Run,WC-SAW
LT-001742,WO-70194,40,E054,2025-06-25T09:00:00,18.52,Run,WC-SAW
LT-001743,WO-70194,50,E013,2025-06-29T14:45:00,37.69,Run,WC-INSP
LT-001744,WO-70194,50,E029,2025-06-29T11:45:00,12.56,Run,WC-INSP
LT-001745,WO-70194,60,E018,2025-06-29T07:15:00,8.57,Setup,WC-PACK
LT-001746,WO-70195,10,E020,2025-07-16T10:15:00,1.78,Setup,WC-SAW
LT-001747,WO-70195,20,E023,2025-07-22T06:30:00,3.49,Run,WC-CNC2
LT-001748,WO-70195,30,E011,2025-07-15T09:00:00,2.15,Run,WC-INSP
LT-001749,WO-70195,30,E011,2025-07-19T14:00:00,3.22,Setup,WC-INSP
LT-001750,WO-70195,40,E041,2025-07-15T08:00:00,12.73,Run,WC-PACK
LT-001751,WO-70195,40,E048,2025-07-23T13:00:00,6.37,Run,WC-PACK
LT-001752,WO-70195,40,E011,2025-07-15T12:45:00,4.24,Run,WC-PACK
LT-001753,WO-70196,10,E046,2025-07-14T11:45:00,0.94,Run,WC-SAW
LT-001754,WO-70196,10,E095,2025-07-21T13:15:00,1.41,Run,WC-SAW
LT-001755,WO-70196,20,E020,2025-07-14T06:30:00,1.74,Setup,WC-CNC1
LT-001756,WO-70196,30,E050,2025-07-16T07:00:00,3.68,Setup,WC-ASSY
LT-001757,WO-70196,30,E036,2025-07-14T12:30:00,3.68,Run,WC-ASSY
LT-001758,WO-70196,30,E022,2025-07-15T07:30:00,3.68,Run,WC-ASSY
LT-001759,WO-70196,40,E037,2025-07-16T10:00:00,2.77,Run,WC-DEBUR
LT-001760,WO-70196,40,E048,2025-07-23T14:00:00,8.3,Run,WC-DEBUR
LT-001761,WO-70196,40,E095,2025-07-14T13:45:00,8.3,Run,WC-DEBUR
LT-001762,WO-70196,50,E042,2025-07-18T13:30:00,3.97,Run,WC-INSP
LT-001763,WO-70196,60,E022,2025-07-21T11:15:00,3.24,Run,WC-PACK
LT-001764,WO-70196,60,E040,2025-07-24T08:15:00,3.24,Run,WC-PACK
LT-001765,WO-70197,10,E016,2026-02-12T12:00:00,1.71,Setup,WC-CNC2
LT-001766,WO-70197,10,E095,2026-02-12T10:00:00,5.14,Run,WC-CNC2
LT-001767,WO-70197,10,E027,2026-02-11T10:45:00,2.57,Run,WC-CNC2
LT-001768,WO-70197,20,E052,2026-02-09T10:45:00,3.58,Setup,WC-ASSY
LT-001769,WO-70197,20,E037,2026-02-12T08:00:00,1.79,Run,WC-ASSY
LT-001770,WO-70197,20,E026,2026-02-16T14:30:00,1.79,Run,WC-ASSY
LT-001771,WO-70197,30,E048,2026-02-14T10:45:00,8.8,Run,WC-SAW
LT-001772,WO-70197,30,E015,2026-02-10T14:30:00,4.4,Run,WC-SAW
LT-001773,WO-70197,30,E036,2026-02-09T10:30:00,2.94,Run,WC-SAW
LT-001774,WO-70197,40,E041,2026-02-15T09:30:00,5.03,Run,WC-DEBUR
LT-001775,WO-70197,40,E012,2026-02-13T09:45:00,7.55,Run,WC-DEBUR
LT-001776,WO-70197,40,E015,2026-02-08T14:30:00,7.55,Setup,WC-DEBUR
LT-001777,WO-70197,50,E031,2026-02-11T11:45:00,2.21,Setup,WC-INSP
LT-001778,WO-70197,50,E036,2026-02-17T13:45:00,1.47,Run,WC-INSP
LT-001779,WO-70197,60,E036,2026-02-09T09:45:00,5.91,Run,WC-PACK
LT-001780,WO-70197,60,E035,2026-02-14T14:45:00,11.81,Setup,WC-PACK
LT-001781,WO-70198,10,E014,2025-08-02T07:15:00,1.04,Run,WC-CNC2
LT-001782,WO-70198,10,E026,2025-08-03T14:30:00,1.04,Run,WC-CNC2
LT-001783,WO-70198,20,E041,2025-07-27T10:15:00,1.98,Run,WC-ASSY
LT-001784,WO-70198,30,E019,2025-08-05T13:00:00,1.15,Run,WC-SAW
LT-001785,WO-70198,30,E050,2025-08-05T08:15:00,3.44,Run,WC-SAW
LT-001786,WO-70198,30,E014,2025-07-30T14:15:00,1.72,Run,WC-SAW
LT-001787,WO-70198,40,E039,2025-07-30T10:15:00,2.25,Run,WC-DEBUR
LT-001788,WO-70198,40,E042,2025-07-30T07:45:00,6.74,Run,WC-DEBUR
LT-001789,WO-70198,40,E023,2025-07-30T08:30:00,3.37,Run,WC-DEBUR
LT-001790,WO-70198,50,E018,2025-08-02T07:45:00,1.25,Run,WC-INSP
LT-001791,WO-70198,60,E014,2025-08-06T10:45:00,5.6,Setup,WC-PACK
LT-001792,WO-70198,60,E025,2025-08-03T08:45:00,5.6,Run,WC-PACK
LT-001793,WO-70199,10,E025,2025-05-30T11:30:00,15.67,Run,WC-CNC2
LT-001794,WO-70199,10,E038,2025-06-05T11:45:00,5.22,Setup,WC-CNC2
LT-001795,WO-70199,10,E023,2025-06-04T11:00:00,5.22,Run,WC-CNC2
LT-001796,WO-70199,20,E051,2025-06-06T07:00:00,8.98,Setup,WC-ASSY
LT-001797,WO-70199,30,E021,2025-06-06T08:30:00,1.18,Run,WC-DEBUR
LT-001798,WO-70199,30,E015,2025-06-08T12:30:00,1.18,Run,WC-DEBUR
LT-001799,WO-70199,40,E095,2025-06-08T06:45:00,4.4,Run,WC-INSP
LT-001800,WO-70199,40,E023,2025-06-05T06:45:00,2.2,Run,WC-INSP
LT-001801,WO-70199,40,E021,2025-06-09T08:15:00,4.4,Run,WC-INSP
LT-001802,WO-70199,50,E023,2025-05-30T08:30:00,10.69,Run,WC-PACK
LT-001803,WO-70199,50,E014,2025-06-06T13:00:00,7.12,Run,WC-PACK
LT-001804,WO-70200,10,E043,2026-02-22T06:00:00,13.84,Run,WC-SAW
LT-001805,WO-70200,10,E048,2026-02-20T13:45:00,20.76,Run,WC-SAW
LT-001806,WO-70200,10,E037,2026-02-21T09:45:00,13.84,Run,WC-SAW
LT-001807,WO-70200,20,E023,2026-02-23T13:45:00,7.46,Run,WC-CNC1
LT-001808,WO-70200,20,E029,2026-02-23T09:15:00,7.46,Run,WC-CNC1
LT-001809,WO-70200,30,E037,2026-02-22T10:45:00,15.08,Run,WC-INSP
LT-001810,WO-70200,30,E048,2026-02-17T06:15:00,22.62,Setup,WC-INSP
LT-001811,WO-70200,30,E031,2026-02-19T10:00:00,15.08,Run,WC-INSP
LT-001812,WO-70200,40,E035,2026-02-17T12:45:00,20.52,Setup,WC-PACK
LT-001813,WO-70200,40,E024,2026-02-24T11:45:00,30.77,Run,WC-PACK
LT-001814,WO-70201,10,E042,2025-05-19T14:30:00,6.59,Setup,WC-SAW
LT-001815,WO-70201,20,E027,2025-05-20T07:00:00,0.62,Setup,WC-CNC2
LT-001816,WO-70201,20,E046,2025-05-14T14:45:00,0.93,Run,WC-CNC2
LT-001817,WO-70201,20,E013,2025-05-22T10:30:00,1.87,Run,WC-CNC2
LT-001818,WO-70201,30,E025,2025-05-15T11:15:00,3.26,Run,WC-INSP
LT-001819,WO-70201,30,E050,2025-05-16T06:30:00,1.63,Run,WC-INSP
LT-001820,WO-70201,30,E011,2025-05-18T08:45:00,3.26,Run,WC-INSP
LT-001821,WO-70201,40,E014,2025-05-19T07:00:00,4.35,Setup,WC-PACK
LT-001822,WO-70202,10,E018,2025-07-19T10:45:00,4.65,Setup,WC-SAW
LT-001823,WO-70202,10,E030,2025-07-17T11:15:00,3.1,Setup,WC-SAW
LT-001824,WO-70202,20,E025,2025-07-10T07:30:00,4.29,Setup,WC-CNC1
LT-001825,WO-70202,20,E016,2025-07-14T06:15:00,4.29,Run,WC-CNC1
LT-001826,WO-70202,30,E051,2025-07-09T12:15:00,10.3,Setup,WC-CNC2
LT-001827,WO-70202,30,E039,2025-07-19T14:45:00,6.87,Setup,WC-CNC2
LT-001828,WO-70202,40,E035,2025-07-12T13:15:00,19.73,Setup,WC-ASSY
LT-001829,WO-70202,40,E047,2025-07-12T11:15:00,9.86,Setup,WC-ASSY
LT-001830,WO-70202,50,E013,2025-07-18T11:00:00,1.93,Run,WC-INSP
LT-001831,WO-70202,60,E053,2025-07-12T07:15:00,9.06,Setup,WC-PACK
LT-001832,WO-70202,60,E012,2025-07-11T08:15:00,3.02,Run,WC-PACK
LT-001833,WO-70202,60,E095,2025-07-17T10:30:00,4.53,Run,WC-PACK
LT-001834,WO-70203,10,E019,2025-04-26T14:15:00,33.11,Run,WC-ASSY
LT-001835,WO-70203,10,E054,2025-04-21T07:15:00,16.55,Run,WC-ASSY
LT-001836,WO-70203,10,E047,2025-04-16T10:00:00,16.55,Run,WC-ASSY
LT-001837,WO-70203,20,E033,2025-04-18T08:15:00,29.03,Setup,WC-CNC1
LT-001838,WO-70203,30,E030,2025-04-20T14:30:00,23.92,Setup,WC-INSP
LT-001839,WO-70203,30,E021,2025-04-23T13:00:00,7.97,Run,WC-INSP
LT-001840,WO-70203,30,E027,2025-04-16T09:45:00,7.97,Run,WC-INSP
LT-001841,WO-70203,40,E031,2025-04-16T11:30:00,24.68,Run,WC-PACK
LT-001842,WO-70203,40,E037,2025-04-20T07:00:00,24.68,Setup,WC-PACK
LT-001843,WO-70204,10,E053,2025-08-19T14:15:00,8.73,Run,WC-ASSY
LT-001844,WO-70204,10,E022,2025-08-20T11:00:00,8.73,Run,WC-ASSY
LT-001845,WO-70204,10,E047,2025-08-22T08:45:00,8.73,Run,WC-ASSY
LT-001846,WO-70204,20,E031,2025-08-20T08:45:00,4.57,Run,WC-SAW
LT-001847,WO-70204,30,E047,2025-08-25T09:45:00,7.65,Run,WC-INSP
LT-001848,WO-70204,30,E019,2025-08-20T08:45:00,11.48,Run,WC-INSP
LT-001849,WO-70204,30,E026,2025-08-27T09:30:00,7.65,Run,WC-INSP
LT-001850,WO-70204,40,E020,2025-08-23T13:45:00,14.47,Run,WC-PACK
LT-001851,WO-70204,40,E041,2025-08-25T10:00:00,14.47,Run,WC-PACK
LT-001852,WO-70204,40,E045,2025-08-26T07:00:00,7.24,Run,WC-PACK
LT-001853,WO-70205,10,E035,2026-04-01T06:30:00,5.84,Run,WC-CNC2
LT-001854,WO-70205,10,E026,2026-03-27T11:00:00,8.77,Setup,WC-CNC2
LT-001855,WO-70205,20,E015,2026-03-25T06:15:00,2.59,Setup,WC-ASSY
LT-001856,WO-70205,20,E040,2026-03-22T06:45:00,7.78,Run,WC-ASSY
LT-001857,WO-70205,40,E036,2026-03-25T06:15:00,5.66,Run,WC-INSP
LT-001858,WO-70205,40,E095,2026-03-25T08:15:00,2.83,Run,WC-INSP
LT-001859,WO-70205,40,E023,2026-03-29T13:15:00,5.66,Run,WC-INSP
LT-001860,WO-70205,50,E051,2026-03-28T10:00:00,29.82,Run,WC-PACK
